Text,Label
the,O
28th,O
day,O
of,O
"March,",O
2023,O
approves,O
Project,O
"#22-25,",O
Arnoff,O
Global,O
Logistics,O
Phase,O
"#6,",O
Site,O
Plan,O
"Amendment,",O
with,O
the,O
following,O
conditions:,O
1.The,O
applicant,O
satisfy,O
any,O
and,O
all,O
remaining,O
engineering,O
comments,O
from,O
th,O
e,O
March,O
"21,",O
2023,O
Labella,O
Associates,O
comment,O
letter.,O
2.That,O
a,O
Saratoga,O
County,O
Highway,O
Work,O
Permit,O
be,O
obtained,O
prior,O
to,O
obtaining,O
building,O
permits.,O
3.Addressing,O
any,O
and,O
all,O
fire,O
department,O
comments.,O
Kyle,O
Kordich,O
–,O
YES,O
Ronald,O
Bormann,O
-,O
YES,O
Frank,O
Mazza,O
–,O
YES,O
Dwight,O
Havens,O
–,O
YES,O
William,O
Smith,O
–,O
YES,O
Jean,O
Loewenstein,O
-,O
YES,O
Motion,O
CARRIED,O
6-0,O
Prior,O
to,O
the,O
beginning,O
of,O
the,O
Stein,O
"presentation,",O
Chairperson,O
Loewenstein,O
recused,O
herself,O
and,O
appointed,O
William,O
Smith,O
as,O
Chairman,O
of,O
the,O
Board,O
for,O
their,O
presentations.,O
"22-21,",O
Stein,O
-750,O
NYS,O
Route,O
"67),",O
Site,O
Plan,O
The,O
"applicant,",O
Ronald,O
"Stein,",O
proposed,O
a,O
site,O
plan,O
to,O
develop,O
a,O
11.69±,O
acre,O
site,O
located,O
at,O
the,O
corner,O
of,O
East,O
Line,O
Road,O
and,O
NYS,O
Route,O
67,O
with,O
a,O
three-story,O
"-62,654",O
SF,O
footprint),O
building,O
with,O
139,O
apartments,O
and,O
"7,700",O
square,O
feet,O
of,O
first,O
floor,O
retail,O
space,O
-3,O
commercial,O
"units),",O
associated,O
"parking,",O
outdoor,O
amenity,O
"space,",O
utilities,O
and,O
landscaping.,O
The,O
existing,O
c.1780,O
church/school,O
building,O
will,O
be,O
relocated,O
on,O
site.,O
A,O
new,O
full-access,O
curb,O
cut,O
is,O
proposed,O
on,O
NYS,O
Route,O
67,O
approximately,O
470,O
feet,O
east,O
from,O
the,O
East,O
Line,O
Road,O
and,O
Route,O
67,O
intersection.,O
The,O
existing,O
full,O
access,O
on,O
East,O
Line,O
Road,O
would,O
be,O
relocated,O
north,O
approximately,O
70,O
feet.,O
Scott,O
Lansing,O
of,O
Lansing,O
Engineering,O
presented,O
on,O
behalf,O
of,O
the,O
applicant.,O
Lansing,O
stated,O
that,O
his,O
main,O
goal,O
for,O
the,O
evening,O
was,O
to,O
receive,O
comments,O
from,O
the,O
public,O
during,O
the,O
Public,O
Hearing.,O
Lansing,O
noted,O
that,O
there,O
were,O
both,O
State,O
and,O
Federal,O
wetlands,O
"onsite,",O
and,O
that,O
the,O
structure,O
would,O
contain,O
139,O
"units,",O
39,O
two,O
bedroom,O
units,O
and,O
100,O
one,O
bedroom,O
units.,O
Lansing,O
also,O
noted,O
that,O
the,O
structure,O
had,O
been,O
redesigned,O
from,O
a,O
four,O
-4,O
story,O
building,O
to,O
a,O
three,O
-3,O
story,O
building,O
and,O
had,O
been,O
decreased,O
in,O
size,O
from,O
its,O
original,O
design.,O
Lansing,O
noted,O
that,O
access,O
to,O
the,O
site,O
would,O
be,O
from,O
NYS,O
Route,O
67,O
and,O
East,O
Line,O
Road,O
with,O
a,O
primary,O
access,O
on,O
Route,O
67,O
Lansing,O
also,O
noted,O
that,O
the,O
accesses,O
would,O
need,O
to,O
be,O
coordinated,O
with,O
the,O
NYSDOT,O
and,O
that,O
a,O
traffic,O
study,O
was,O
underway,O
through,O
VHB,O
Engineering.,O
Lansing,O
stat,O
ed,O
that,O
parking,O
for,O
the,O
location,O
w,O
ould,O
feature,O
a,O
tot,O
al,O
of,O
227,O
parking,O
"spots,",O
and,O
includes,O
parking,O
for,O
"residents,",O
"visitors,",O
and,O
reta,O
il,O
customers.,O
Lansing,O
also,O
stat,O
ed,O
that,O
the,O
propos,O
al,O
met,O
all,O
Tow,O
n,O
Code,O
requirements,O
and,O
included,O
interior,O
sidewalks,O
that,O
connect,O
ed,O
the,O
apartments,O
to,O
m,O
ain,O
"roads,",O
and,O
street,O
lights,O
and,O
street,O
trees.,O
Lansing,O
also,O
m,O
entioned,O
that,O
there,O
was,O
an,O
interest,O
from,O
the,O
applicant,O
to,O
incorporate,O
trails,O
in,O
the,O
futur,O
"e,",O
but,O
there,O
was,O
no,O
definitiv,O
e,O
plan,O
for,O
trails,O
at,O
that,O
tim,O
e.,O
Lansin,O
g,O
stat,O
ed,O
that,O
the,O
site,O
featur,O
ed,O
64.5,O
%,O
greenspace,O
whic,O
h,O
exce,O
eded,O
the,O
requir,O
ed,O
amount,O
of,O
40%,O
Lansing,O
also,O
stat,O
ed,O
that,O
there,O
was,O
a,O
full,O
SWPPP,O
p,O
lan,O
for,O
the,O
"project,",O
that,O
stormwater,O
wo,O
uld,O
be,O
manag,O
ed,O
onsit,O
"e,",O
and,O
that,O
water,O
wo,O
uld,O
be,O
provid,O
ed,O
by,O
the,O
To,O
wn,O
of,O
Balls,O
ton,O
vi,O
a,O
a,O
water,O
m,O
ain,O
by,O
the,O
Stewart’s,O
Shop,O
on,O
the,O
SW,O
corner,O
of,O
the,O
intersection.,O
Lansing,O
also,O
not,O
ed,O
that,O
public,O
sewer,O
w,O
ould,O
be,O
provid,O
ed,O
by,O
the,O
Sarat,O
oga,O
County,O
Sewer,O
District,O
v,O
ia,O
a,O
connection,O
on,O
the,O
Nort,O
h,O
side,O
of,O
the,O
property.,O
Lansing,O
stat,O
ed,O
that,O
he,O
did,O
not,O
take,O
exception,O
to,O
the,O
remaining,O
Engineering,O
comments,O
that,O
were,O
y,O
et,O
to,O
be,O
address,O
ed,O
and,O
noted,O
that,O
he,O
felt,O
that,O
he,O
would,O
need,O
to,O
come,O
back,O
in,O
the,O
future,O
in,O
order,O
to,O
satisfy,O
those,O
remaining,O
comments,O
and,O
any,O
other,O
concerns,O
pos,O
ed,O
by,O
the,O
Planning,O
Board,O
and,O
th,O
e,O
public.,O
Huizinga,O
noted,O
that,O
a,O
Special,O
Use,O
Permit,O
wo,O
uld,O
be,O
needed,O
for,O
the,O
mixed-use,O
proposal,O
in,O
the,O
C-2,O
zone,O
.,O
Hui,O
zinga,O
also,O
noted,O
that,O
prior,O
to,O
final,O
approv,O
al,O
a,O
lot,O
consolidat,O
ion,O
would,O
need,O
to,O
be,O
complet,O
ed,O
for,O
the,O
church,O
structure,O
v,O
ia,O
the,O
Town,O
Assessor’s,O
offic,O
e.,O
Huizinga,O
stated,O
that,O
Planning,O
is,O
waiting,O
on,O
the,O
traffic,O
"analysis,",O
a,O
"SWPPP,",O
“Will,O
Serve”,O
letters,O
from,O
Water,O
and,O
Sewer,O
"providers,",O
and,O
that,O
wetland,O
disturbanc,O
e,O
permits,O
wo,O
uld,O
be,O
required,O
in,O
order,O
for,O
the,O
project,O
to,O
proceed,O
.,O
Huizinga,O
noted,O
that,O
the,O
applicant,O
was,O
at,O
the,O
meeting,O
for,O
the,O
Public,O
Hearing,O
portion,O
of,O
t,O
he,O
Sp,O
ecial,O
Us,O
e,O
Permit,O
process,O
and,O
that,O
the,O
Board,O
s,O
hould,O
review,O
the,O
10,O
Sp,O
ecial,O
Use,O
Permit,O
considerations,O
prior,O
to,O
moving,O
forward,O
wit,O
h,O
approval.,O
Huizinga,O
suggest,O
ed,O
that,O
the,O
Board,O
s,O
hould,O
act,O
on,O
the,O
site,O
p,O
lan,O
and,O
sp,O
ecial,O
us,O
e,O
permit,O
at,O
the,O
same,O
time.,O
Reub,O
en,O
"Hull,",O
LaBe,O
lla,O
"Associates,",O
noted,O
that,O
he,O
had,O
sever,O
al,O
comments.,O
H,O
ull,O
requested,O
two,O
traffic,O
"studies,",O
one,O
for,O
the,O
intersection,O
as,O
the,O
current,O
standard,O
4,O
way,O
intersect,O
"ion,",O
and,O
one,O
if,O
the,O
intersection,O
becomes,O
a,O
roundabout.,O
Hull,O
also,O
want,O
ed,O
the,O
Site,O
Pla,O
n,O
to,O
show,O
access,O
es,O
based,O
on,O
the,O
curr,O
ent,O
intersection,O
and,O
a,O
roundabout,O
intersection.,O
Hull,O
also,O
noted,O
an,O
onsite,O
retaining,O
wall,O
on,O
the,O
property,O
that,O
seem,O
ed,O
to,O
be,O
wit,O
hin,O
the,O
wetlands,O
and,O
want,O
ed,O
that,O
addressed.,O
H,O
ull,O
also,O
want,O
ed,O
more,O
details,O
pertaining,O
t,O
o,O
stormwater,O
management,O
and,O
how,O
the,O
syst,O
em,O
would,O
work,O
onsite.,O
BOARD,O
DISCUSSION,O
Borm,O
ann,O
ask,O
ed,O
Lansing,O
if,O
the,O
square,O
foota,O
ge,O
of,O
the,O
building,O
had,O
increas,O
ed,O
since,O
the,O
last,O
submission,O
and,O
if,O
that,O
would,O
affect,O
FD,O
access.,O
Lansing,O
stat,O
ed,O
that,O
t,O
he,O
square,O
foota,O
ge,O
did,O
increase,O
and,O
that,O
he,O
would,O
work,O
wit,O
h,O
the,O
Fire,O
Departm,O
ent,O
regarding,O
how,O
the,O
change,O
wo,O
uld,O
affect,O
access.,O
Havens,O
was,O
concern,O
ed,O
with,O
interior,O
fire,O
department,O
access,O
and,O
want,O
ed,O
to,O
make,O
sure,O
the,O
desig,O
n,O
of,O
the,O
complex,O
would,O
allow,O
for,O
easy,O
Fire,O
Department,O
access,O
t,O
o,O
staircases.,O
Lansing,O
not,O
ed,O
Havens,O
comments,O
and,O
stat,O
ed,O
that,O
they,O
wo,O
uld,O
be,O
considered.,O
Kordic,O
h,O
concurr,O
ed,O
with,O
Hull,O
regarding,O
the,O
two,O
traffic,O
studies,O
for,O
the,O
site,O
and,O
ask,O
ed,O
what,O
the,O
plans,O
were,O
for,O
the,O
church.,O
Lansing,O
stat,O
ed,O
that,O
for,O
now,O
the,O
church,O
wo,O
uld,O
be,O
relocated,O
and,O
further,O
plans,O
were,O
in,O
the,O
works,O
for,O
future,O
restoration.,O
Stein,O
add,O
ed,O
that,O
he,O
would,O
like,O
to,O
restore,O
and,O
repurpose,O
the,O
structure,O
as,O
a,O
retail,O
location,O
while,O
keeping,O
the,O
exterior,O
as,O
TRUE,O
to,O
the,O
historic,O
al,O
character,O
as,O
possible.,O
Lansing,O
add,O
ed,O
that,O
t,O
he,O
traffic,O
study,O
that,O
was,O
being,O
complet,O
ed,O
would,O
consider,O
the,O
intersection,O
as,O
a,O
standard,O
four,O
way,O
and,O
as,O
a,O
roundabout.,O
Mazz,O
a,O
asked,O
Lansing,O
about,O
the,O
configuration,O
of,O
the,O
access,O
to,O
the,O
property,O
from,O
Route,O
67,O
Lansing,O
stat,O
ed,O
that,O
the,O
access,O
on,O
67,O
wo,O
uld,O
be,O
a,O
full,O
i,O
n,O
and,O
right,O
out,O
unless,O
the,O
traffic,O
study,O
suggest,O
ed,O
a,O
better,O
alternativ,O
e,O
with,O
mountable,O
curbs,O
for,O
Fire,O
Departm,O
ent,O
access,O
regardless,O
of,O
the,O
design.,O
Chairpers,O
on,O
Smit,O
h,O
ope,O
ned,O
the,O
Pub,O
lic,O
Hearing,O
at,O
7:04,O
PM.,O
The,O
Pub,O
lic,O
Hearing,O
wo,O
uld,O
be,O
left,O
open,O
until,O
a,O
later,O
date.,O
Josep,O
h,O
"Duffy,",O
733,O
Route,O
"67,",O
not,O
ed,O
that,O
he,O
liv,O
ed,O
across,O
the,O
street,O
and,O
was,O
concern,O
ed,O
with,O
how,O
the,O
applicant,O
would,O
be,O
grant,O
ed,O
the,O
ability,O
to,O
construct,O
a,O
3,O
story,O
structure,O
when,O
he,O
stated,O
that,O
he,O
wasn’t.,O
Duffy,O
was,O
also,O
concern,O
ed,O
with,O
stormwater,O
flow,O
given,O
that,O
the,O
propos,O
ed,O
location,O
was,O
higher,O
tha,O
n,O
where,O
he,O
liv,O
ed,O
across,O
the,O
street,O
and,O
ask,O
ed,O
the,O
applicant,O
how,O
long,O
the,O
project,O
wo,O
uld,O
take,O
to,O
complete.,O
Stein,O
not,O
ed,O
that,O
he,O
was,O
hopeful,O
the,O
project,O
wo,O
uld,O
start,O
in,O
a,O
year.,O
Duffy,O
not,O
ed,O
that,O
traffic,O
on,O
Rout,O
e,O
67,O
was,O
very,O
heavy,O
and,O
want,O
ed,O
to,O
know,O
if,O
the,O
roundabout,O
wo,O
uld,O
be,O
one,O
or,O
two,O
lanes,O
since,O
his,O
home,O
and,O
his,O
neighbors,O
are,O
very,O
close,O
to,O
the,O
road.,O
Duffy,O
also,O
want,O
ed,O
to,O
know,O
if,O
he,O
and,O
his,O
neighbors,O
would,O
be,O
able,O
to,O
connect,O
to,O
public,O
water,O
and,O
sewer,O
whe,O
n,O
it,O
was,O
provid,O
ed,O
to,O
the,O
project,O
and,O
if,O
his,O
and,O
his,O
neighbor’s,O
well,O
water,O
would,O
be,O
test,O
ed,O
during,O
construction,O
to,O
detect,O
and,O
prevent,O
potential,O
contamination.,O
