Text,Label
Ronald,B-VOTE
Bormann,I-VOTE
-,I-VOTE
YES,I-VOTE
Frank,B-VOTE
Mazza,I-VOTE
–,I-VOTE
YES,I-VOTE
Dwight,B-VOTE
Havens,I-VOTE
–,I-VOTE
YES,I-VOTE
William,B-VOTE
Smith,I-VOTE
–,I-VOTE
YES,I-VOTE
Jean,B-VOTE
Loewenstein,I-VOTE
-,I-VOTE
YES,I-VOTE
John,B-VOTE
Viola,I-VOTE
-,I-VOTE
YES,I-VOTE
Motion,B-VOTE
CARRIED,I-VOTE
6-0,I-VOTE
Resolution,O
#2023,O
–,O
15,O
MOTION,O
by,O
Frank,O
Mazza,O
SECONDED,O
by,O
Ronald,O
Bormann,O
to,O
resolve,O
that,O
the,O
Malta,O
Planning,O
Board,O
on,O
the,O
24th,O
day,O
of,O
May,O
2023,O
approves,O
Project,O
#,O
"23-10,",O
Keystone,O
"Novelties,",O
Site,O
"Plan,",O
as,O
presented:,O
VOTE:,B-VOTE
Ronald,B-VOTE
Bormann,I-VOTE
-,I-VOTE
YES,I-VOTE
Frank,B-VOTE
Mazza,I-VOTE
–,I-VOTE
YES,I-VOTE
Dwight,B-VOTE
Havens,I-VOTE
–,I-VOTE
NO,I-VOTE
William,B-VOTE
Smith,I-VOTE
–,I-VOTE
YES,I-VOTE
Jean,B-VOTE
Loewenstein,I-VOTE
-,I-VOTE
YES,I-VOTE
John,B-VOTE
Viola,I-VOTE
-,I-VOTE
YES,I-VOTE
Motion,B-VOTE
CARRIED,I-VOTE
5-1,I-VOTE
"21-16,",B-PROJ
Mountain,I-PROJ
View,I-PROJ
"Estates,",I-PROJ
Major,I-PROJ
Subdivis,I-PROJ
ion,I-PROJ
(Extens,I-PROJ
ion,I-PROJ
of,I-PROJ
Approval),I-PROJ
Scott,O
Lansing,O
presented,O
on,O
behalf,O
of,O
the,O
applicant.,O
Lansing,O
noted,O
that,O
the,O
project,O
was,O
originally,O
approved,O
on,O
January,O
"24,",O
2023,O
Since,O
that,O
"time,",O
Lansing,O
noted,O
that,O
the,O
Conservation,O
Easement,O
was,O
approved,O
by,O
the,O
Town,O
"Board,",O
and,O
water,O
and,O
sewer,O
had,O
been,O
approved,O
by,O
the,O
Clifton,O
Park,O
Water,O
Authority,O
and,O
the,O
Saratoga,O
County,O
Sewer,O
District.,O
Lansing,O
also,O
noted,O
that,O
approval,O
from,O
the,O
NYSDOH,O
needed,O
to,O
be,O
obtained,O
and,O
that,O
he,O
was,O
waiting,O
on,O
NYSDEC,O
approval,O
for,O
water,O
and,O
sewer.,O
Lansing,O
stated,O
that,O
he,O
felt,O
the,O
final,O
approvals,O
required,O
for,O
the,O
project,O
would,O
arrive,O
soon,O
and,O
asked,O
for,O
a,O
90,O
day,O
extension,O
of,O
approval,O
for,O
the,O
project.,O
Huizinga,O
presented,O
for,O
the,O
Planning,O
Department,O
.,O
Huizinga,O
noted,O
that,O
if,O
a,O
90,O
day,O
extension,O
of,O
approval,O
were,O
"granted,",O
it,O
would,O
extend,O
the,O
current,O
approval,O
expiration,O
date,O
until,O
September,O
"22,",O
2023,O
Huizinga,O
also,O
noted,O
for,O
the,O
Board,O
that,O
the,O
Conservation,O
Easement,O
for,O
the,O
project,O
was,O
approved,O
by,O
the,O
Town,O
Board,O
on,O
May,O
"1,",O
2023,O
and,O
that,O
Planning,O
staff,O
was,O
working,O
on,O
completing,O
the,O
required,O
Baseline,O
Documentation,O
Report,O
for,O
the,O
Conservation,O
Easement.,O
Loewenstein,O
asked,O
Huizinga,O
if,O
the,O
applicant,O
would,O
need,O
to,O
return,O
to,O
the,O
Board,O
if,O
they,O
need,O
ed,O
an,O
additional,O
extension.,O
Huizinga,O
said,O
they,O
would,O
need,O
to,O
be,O
on,O
the,O
August,O
"25,",O
2023,O
agenda,O
if,O
an,O
additional,O
extension,O
of,O
approval,O
was,O
needed.,O
Hull,O
asked,O
Lansing,O
when,O
onsite,O
earthwork,O
would,O
begin.,O
Lansing,O
stated,O
that,O
he,O
wasn’t,O
sure,O
but,O
felt,O
that,O
work,O
would,O
begin,O
in,O
2024,O
BOARD,O
DISCUSSION,O
No,O
comments,O
from,O
the,O
Board,O
Resolution,O
#2023,O
–,O
16,O
MOTION,O
by,O
Ronald,O
Bormann,O
SECONDED,O
by,O
William,O
Smith,O
to,O
resolve,O
that,O
the,O
Malta,O
Planning,O
Board,O
on,O
the,O
24th,O
day,O
of,O
May,O
",",O
2023,O
approves,O
Project,O
#21-,O
"16,",O
Mountain,O
View,O
Meadows,O
"Estates,",O
Major,O
Subdivision,O
(Extension,O
of,O
"Approval),",O
for,O
90,O
days,O
beyond,O
the,O
present,O
deadline,O
of,O
June,O
"24,",O
2023,O
to,O
September,O
"22,",O
2023,O
Ronald,B-VOTE
Bormann,I-VOTE
-,I-VOTE
YES,I-VOTE
Frank,B-VOTE
Mazza,I-VOTE
–,I-VOTE
YES,I-VOTE
Dwight,B-VOTE
Havens,I-VOTE
–,I-VOTE
YES,I-VOTE
William,B-VOTE
Smith,I-VOTE
–,I-VOTE
YES,I-VOTE
Jean,B-VOTE
Loewenstein,I-VOTE
-,I-VOTE
YES,I-VOTE
John,B-VOTE
Viola,I-VOTE
-,I-VOTE
YES,I-VOTE
Motion,B-VOTE
CARRIED,I-VOTE
6-0,I-VOTE
"23-06,",B-PROJ
10,I-PROJ
Hermes,I-PROJ
"Road,",I-PROJ
Site,I-PROJ
Plan,I-PROJ
Amendment,I-PROJ
Lansing,I-PROJ
presented,I-PROJ
for,I-PROJ
G&G,I-PROJ
Industrial,I-PROJ
Lighting,I-PROJ
(Hermes,I-PROJ
Development,I-PROJ
LLC).,I-PROJ
Lansing,O
noted,O
that,O
the,O
site,O
is,O
5.59,O
acr,O
"es,",O
and,O
that,O
the,O
existing,O
onsite,O
facility,O
would,O
be,O
utilized,O
with,O
a,O
proposed,O
"12,000",O
SF,O
addition.,O
Lansing,O
also,O
noted,O
that,O
the,O
onsite,O
tower,O
that,O
is,O
attached,O
to,O
the,O
existing,O
structure,O
would,O
be,O
demolished,O
and,O
the,O
addition,O
would,O
be,O
constructed,O
in,O
its,O
place.,O
Lansing,O
stated,O
that,O
there,O
would,O
be,O
additional,O
paving,O
completed,O
onsite,O
for,O
better,O
truck,O
access,O
and,O
that,O
parking,O
would,O
be,O
used,O
with,O
no,O
change,O
.,O
Lansing,O
noted,O
that,O
there,O
were,O
currently,O
103,O
parking,O
spaces,O
onsite,O
with,O
22,O
banked.,O
Lansing,O
felt,O
that,O
no,O
new,O
parking,O
would,O
be,O
needed,O
for,O
the,O
site.,O
Lansing,O
noted,O
that,O
an,O
Erosion,O
and,O
Sediment,O
Control,O
plan,O
had,O
been,O
created,O
with,O
onsite,O
underground,O
stormwater,O
management,O
and,O
that,O
the,O
facility,O
would,O
be,O
serviced,O
by,O
public,O
utilities.,O
Lansing,O
stated,O
that,O
the,O
existing,O
facility,O
was,O
sprinkled,O
and,O
that,O
the,O
addition,O
would,O
be,O
as,O
well.,O
Lansing,O
also,O
noted,O
that,O
preliminary,O
final,O
engineering,O
had,O
been,O
prepared,O
for,O
the,O
project,O
by,O
his,O
firm,O
and,O
asked,O
the,O
Board,O
for,O
an,O
exception,O
on,O
the,O
Town’s,O
lighting,O
requirements,O
of,O
0.0,O
foot-candles,O
(,O
fc),O
at,O
property,O
line,O
since,O
the,O
existing,O
outdoor,O
lighting,O
created,O
0.4,O
fc,O
at,O
property,O
"line,",O
and,O
since,O
the,O
applicant,O
would,O
like,O
to,O
utilize,O
the,O
existing,O
lighting.,O
Viola,O
asked,O
Lansing,O
how,O
f,O
ar,O
the,O
existing,O
lighting,O
was,O
from,O
the,O
road.,O
Lansing,O
stated,O
that,O
it,O
was,O
approximatel,O
y,O
160,O
feet,O
from,O
the,O
road.,O
Viola,O
also,O
asked,O
what,O
the,O
tower,O
was,O
used,O
for.,O
The,O
applicant,O
stated,O
that,O
it,O
was,O
a,O
light,O
duty,O
warehouse,O
struct,O
ure,O
that,O
was,O
unused,O
since,O
the,O
1970s.,O
Huizing,O
a,O
stated,O
for,O
the,O
Board,O
that,O
the,O
existing,O
lighting,O
was,O
acceptabl,O
e.,O
Huizinga,O
noted,O
th,O
at,O
new,O
lighting,O
must,O
meet,O
the,O
current,O
Town,O
code,O
lighting,O
standards.,O
If,O
the,O
applicant,O
were,O
to,O
mak,O
e,O
repairs,O
or,O
upgrad,O
e,O
the,O
old,O
lighting,O
",",O
replacements,O
should,O
be,O
LED,O
lighting,O
with,O
a,O
maximum,O
of,O
3000K,O
in,O
temperature,O
to,O
allow,O
for,O
softer,O
lighting,O
and,O
that,O
lighting,O
most,O
likel,O
y,O
would,O
not,O
extend,O
past,O
the,O
propert,O
y,O
line.,O
Huizing,O
a,O
als,O
o,O
asked,O
the,O
applicant,O
to,O
"include,",O
on,O
the,O
fina,O
l,O
site,O
"plan,",O
a,O
note,O
indicating,O
which,O
22,O
parking,O
spots,O
will,O
be,O
banked.,O
Huizing,O
a,O
also,O
noted,O
th,O
at,O
a,O
Lot,O
Line,O
Adjustment,O
applicat,O
ion,O
was,O
submitted,O
and,O
administrativel,O
y,O
approved,O
on,O
5/16/2023,O
by,O
Planning.,O
Huizing,O
a,O
stated,O
that,O
she,O
wanted,O
the,O
Board,O
to,O
mak,O
e,O
a,O
condit,O
ion,O
of,O
approv,O
al,O
that,O
the,O
lot,O
li,O
ne,O
adjustment,O
map,O
b,O
e,O
filed,O
and,O
filing,O
receipt,O
b,O
e,O
provided,O
prior,O
to,O
the,O
final,O
site,O
plans,O
being,O
signed.,O
Huizing,O
a,O
noted,O
that,O
the,O
applicant,O
would,O
ow,O
n,O
the,O
neighboring,O
property,O
-30,O
Herm,O
es,O
Rd),O
and,O
th,O
at,O
they,O
would,O
need,O
to,O
provid,O
e,O
correspond,O
ence,O
to,O
her,O
that,O
grading/soil,O
disturbance,O
would,O
spill,O
over,O
onto,O
the,O
adjacent,O
property.,O
Reub,O
en,O
Hull,O
of,O
LaBel,O
la,O
Associates,O
recommended,O
that,O
the,O
waiv,O
er,O
regarding,O
site,O
lighting,O
was,O
unnecessary,O
in,O
his,O
op,O
inion,O
but,O
would,O
support,O
it,O
if,O
the,O
Board,O
felt,O
it,O
was,O
necessary.,O
Huizing,O
a,O
noted,O
that,O
Malt,O
a,O
Rid,O
ge,O
Fire,O
Department,O
has,O
no,O
concerns,O
about,O
the,O
project.,O
BOARD,O
DISCUSSION,O
Everhart,O
asked,O
Huizing,O
a,O
to,O
det,O
ail,O
her,O
SEQRA,O
recommendations.,O
Huizing,O
a,O
recommended,O
that,O
since,O
SEQRA,O
had,O
previous,O
ly,O
bee,O
n,O
completed,O
for,O
the,O
NYSERDA,O
project,O
and,O
"that,",O
th,O
e,O
proposed,O
site,O
plan,O
amendment,O
would,O
be,O
consistent,O
with,O
prior,O
SEQRA,O
determinat,O
ion,O
and,O
th,O
e,O
Town-Wid,O
e,O
GEI,O
S,O
and,O
Statement,O
of,O
Findings.,O
Everhart,O
recommended,O
that,O
the,O
SEQRA,O
Resoluti,O
on,O
not,O
note,O
the,O
prior,O
SEQRA,O
determination,O
and,O
to,O
focus,O
on,O
the,O
GEI,O
S,O
and,O
Statement,O
of,O
Findings.,O
Resoluti,O
on,O
#2023,O
–,O
17,O
SEQRA,O
MOTION,O
by,O
Jean,O
Loewenstein,O
SECONDED,O
b,O
y,O
Ronald,O
Bormann,O
to,O
resolve,O
that,O
the,O
Malt,O
a,O
Planning,O
Board,O
on,O
the,O
24th,O
day,O
of,O
"May,",O
2023,O
determines,O
that,O
Project,O
"#23-06,",O
10,O
Herm,O
es,O
"Road,",O
Site,O
Plan,O
Amendment,O
is,O
consistent,O
with,O
the,O
Supplement,O
al,O
Tow,O
n,O
Wide,O
GEIS,O
and,O
Statement,O
of,O
Findings,O
and,O
therefore,O
no,O
further,O
SEQRA,O
review,O
is,O
required.,O
VOTE:,O
Ronald,O
Bormann,O
-,O
YES,O
Frank,O
Mazza,O
–,O
YES,O
Dwight,O
Havens,O
–,O
YES,O
William,O
Smith,O
–,O
YES,O
Jean,O
Loewenstein,O
-,O
YES,O
John,O
Viola,O
-,O
YES,O
Motion,O
CARRIED,O
6-0,O
Resolution,O
#2023,O
–,O
18,O
MOTION,O
by,O
Dwight,O
Havens,O
SECONDED,O
by,O
Ronald,O
Bormann,O
to,O
resolve,O
that,O
the,O
Malta,O
Planning,O
Board,O
on,O
the,O
24th,O
day,O
of,O
May,O
",",O
2023,O
approves,O
Project,O
"#23-06,",O
10,O
Hermes,O
"Road,",O
Site,O
Plan,O
"Amendment,",O
with,O
the,O
following,O
conditions:,O
1,O
That,O
the,O
approved,O
Lot,O
Line,O
Adjustment,O
be,O
filed,O
with,O
the,O
County,O
Clerk.2.,O
That,O
the,O
extra,O
22,O
parking,O
spaces,O
be,O
shown,O
as,O
banked,O
on,O
the,O
final,O
Site,O
Plan.,O
3,O
That,O
the,O
applicant,O
show,O
proof,O
that,O
