Text,Label
connected,O
with,O
an,O
enclosed,O
breezeway,O
to,O
make,O
a,O
single,O
two-family,O
home.,O
Farradino,O
noted,O
for,O
the,O
Board,O
that,O
the,O
project,O
site,O
is,O
zoning,O
compliant,O
based,O
on,O
the,O
Special,O
Use,O
Permit,O
(SUP),O
criteria,O
and,O
"that,",O
if,O
"necessary,",O
an,O
upgraded,O
septi,O
c,O
system,O
or,O
an,O
additional,O
septic,O
system,O
would,O
be,O
constructed,O
based,O
on,O
the,O
needs,O
of,O
the,O
system.,O
Farradino,O
noted,O
for,O
the,O
Board,O
that,O
the,O
applicant,O
wanted,O
to,O
have,O
a,O
statement,O
from,O
the,O
Planning,O
Board,O
stating,O
that,O
the,O
Special,O
Use,O
Permit,O
ran,O
with,O
the,O
land,O
in,O
whic,O
h,O
it,O
is,O
granted,O
on,O
so,O
that,O
the,O
two-family,O
residence,O
could,O
continue,O
to,O
be,O
used,O
as,O
a,O
two-family,O
residence,O
in,O
the,O
future.,O
Huizinga,O
noted,O
that,O
the,O
zoning,O
for,O
the,O
site,O
is,O
R5,O
residential,O
agricultural,O
and,O
the,O
two,O
-family,O
residential,O
use,O
is,O
allowed.,O
Huizinga,O
also,O
noted,O
that,O
a,O
Public,O
Hearing,O
was,O
"needed,",O
that,O
the,O
project,O
was,O
c,O
onsistent,O
with,O
the,O
Supplemental,O
Town,O
-Wide,O
GEIS,O
and,O
no,O
further,O
environmental,O
review,O
was,O
necessary,O
.,O
Huizinga,O
added,O
that,O
Code,O
Enforcement,O
noted,O
that,O
the,O
buildout,O
of,O
the,O
second,O
residence,O
w,O
ould,O
determine,O
the,O
needed,O
changes,O
for,O
the,O
septic,O
and,O
that,O
the,O
connection,O
between,O
the,O
two,O
residences,O
must,O
be,O
fully,O
enclosed,O
in,O
order,O
to,O
be,O
a,O
code,O
-,O
compliant,O
two,O
-family,O
home.,O
Everhart,O
asked,O
Huizinga,O
if,O
the,O
enclosed,O
hallway,O
was,O
the,O
determining,O
factor,O
in,O
making,O
the,O
proposed,O
project,O
a,O
two-family,O
residence.,O
Huizinga,O
confirmed,O
that,O
without,O
the,O
enclosed,O
hallway,O
there,O
would,O
be,O
two,O
-2,O
principal,O
residences,O
on,O
"-site,",O
making,O
them,O
non,O
-compliant,O
within,O
the,O
R5,O
zone.,O
Hull,O
noted,O
that,O
he,O
had,O
no,O
comments,O
related,O
to,O
the,O
project,O
but,O
that,O
he,O
felt,O
the,O
proposed,O
project,O
would,O
maintain,O
the,O
rural,O
character,O
of,O
the,O
neighborhood.,O
BOARD,O
DISCUSSION,O
Havens,O
asked,O
if,O
there,O
were,O
two,O
accesses,O
to,O
the,O
site,O
or,O
only,O
one.,O
Havens,O
added,O
that,O
the,O
language,O
in,O
th,O
e,O
proposal,O
was,O
confusing,O
and,O
wanted,O
clarification.,O
Farradino,O
clarified,O
for,O
Havens,O
and,O
stated,O
that,O
the,O
site,O
had,O
one,O
access,O
via,O
a,O
shared,O
driveway,O
and,O
that,O
what,O
was,O
defined,O
in,O
the,O
proposal,O
as,O
“two,O
accesses”,O
was,O
to,O
state,O
that,O
each,O
building,O
had,O
its,O
own,O
means,O
o,O
f,O
ingress/egress.,O
PUBLIC,O
HEARING,O
Loewenstein,O
opened,O
the,O
Public,O
Hearing,O
at,O
7:09,O
PM,O
Ron,O
Messen,O
at,O
384,O
Brownell,O
Road,O
wanted,O
to,O
know,O
if,O
the,O
barn,O
-residence,O
would,O
be,O
two,O
stories,O
or,O
one,O
and,O
wanted,O
to,O
make,O
sure,O
that,O
the,O
upgraded/new,O
septic,O
system,O
was,O
designed,O
to,O
flow,O
away,O
from,O
the,O
onsite,O
pond,O
and,O
lower,O
lying,O
areas,O
on,O
his,O
property.,O
Loewenstein,O
noted,O
that,O
the,O
septic,O
would,O
be,O
designed,O
to,O
NYS,O
designed,O
standards.,O
Huizinga,O
stated,O
that,O
the,O
septic,O
would,O
be,O
required,O
to,O
be,O
designed,O
by,O
an,O
engineer,O
and,O
that,O
the,O
applicant,O
did,O
not,O
currently,O
know,O
what,O
the,O
plan,O
was,O
for,O
the,O
design,O
of,O
the,O
apartment.,O
Loewenstei,O
n,O
closed,O
the,O
Public,O
Hearing,O
at,O
7:10,O
PM,O
Farradino,O
noted,O
that,O
the,O
intention,O
of,O
the,O
new,O
barn,O
-apartment,O
would,O
have,O
some,O
living,O
space,O
on,O
the,O
first,O
floor,O
but,O
with,O
the,O
majority,O
of,O
the,O
living,O
space,O
on,O
the,O
second,O
floor.,O
SPECIAL,O
USE,O
PERMIT,O
CRITERIA,O
-1,O
Explain,O
how,O
the,O
proposed,O
use,O
is,O
a,O
permitted,O
special,O
use,O
in,O
the,O
appropriate,O
district.,O
Town,O
Code,O
identifies,O
two-family,O
dwelling,O
as,O
a,O
specially,O
permitted,O
use,O
in,O
the,O
R-5,O
zone.,O
The,O
minimum,O
lot,O
size,O
required,O
for,O
a,O
two,O
-family,O
use,O
is,O
"80,000",O
square,O
feet,O
(1.836±,O
acres),O
and,O
200,O
feet,O
of,O
frontage.,O
-2,O
Explain,O
how,O
the,O
proposed,O
use,O
will,O
conform,O
to,O
the,O
standards,O
and,O
design,O
requirements,O
specified,O
in,O
the,O
Code,O
and,O
the,O
Master,O
Plan,O
for,O
the,O
particular,O
zone.,O
Two-family,O
dwellings,O
are,O
specially,O
permitted,O
within,O
the,O
R-5,O
zone.,O
The,O
minimum,O
lot,O
size,O
required,O
for,O
a,O
two,O
-family,O
use,O
is,O
"80,000",O
square,O
feet,O
(1.836±,O
acres),O
and,O
200,O
feet,O
of,O
frontage.,O
-3,O
Does,O
the,O
proposed,O
use,O
have,O
an,O
undue,O
adverse,O
effect,O
upon,O
adjacent,O
"property,",O
the,O
character,O
of,O
the,O
neighborhood,O
and,O
surrounding,O
"area,",O
traffic,O
"conditions,",O
"parking,",O
utility,O
"facilities,",O
or,O
other,O
matters,O
affecting,O
the,O
public,O
"health,",O
"safety,",O
welfare,O
or,O
convenience,O
of,O
the,O
public?,O
The,O
two,O
-family,O
home,O
will,O
likely,O
not,O
have,O
an,O
undue,O
adverse,O
impact,O
on,O
the,O
neighborhood,O
and,O
adjacent,O
property.,O
-4,O
Does,O
the,O
proposed,O
use,O
create,O
operations,O
or,O
uses,O
that,O
will,O
be,O
considered,O
objectionable,O
to,O
nearby,O
properties,O
by,O
reason,O
of,O
"noise,",O
"fumes,",O
"vibrations,",O
illumination,O
or,O
other,O
outward,O
effects,O
on,O
others,O
in,O
the,O
zone?,O
The,O
proposed,O
two-family,O
special,O
use,O
will,O
not,O
generate,O
objectionable,O
levels,O
of,O
"noise,",O
"fumes,",O
"vibrations,",O
illumination,O
or,O
other,O
outward,O
environmental,O
effects,O
to,O
others,O
in,O
the,O
R-5,O
zone.,O
-5,O
Does,O
the,O
proposed,O
use,O
comply,O
with,O
all,O
other,O
municipal,O
requir,O
ements,O
within,O
the,O
zone?,O
If,O
"granted,",O
the,O
special,O
use,O
permit,O
will,O
comply,O
with,O
all,O
other,O
municipal,O
requirements,O
within,O
the,O
zone.,O
-6,O
Is,O
the,O
proposed,O
use,O
in,O
harmony,O
"with,",O
and,O
promote,O
the,O
general,O
purp,O
ose,O
and,O
intent,O
of,O
the,O
Master,O
Plan?,O
According,O
to,O
the,O
Master,O
"Plan,",O
this,O
parcel,O
is,O
located,O
in,O
Neighborhood,O
"10,",O
Brownell.,O
This,O
area,O
is,O
envisioned,O
as,O
residential,O
and,O
agriculture.,O
The,O
proposed,O
two,O
-family,O
special,O
use,O
is,O
consistent,O
with,O
the,O
character,O
of,O
this,O
neighborhood.,O
-7,O
Does,O
the,O
proposed,O
use,O
adversely,O
affect,O
the,O
short-term,O
and,O
long-term,O
cumulative,O
impacts,O
on,O
the,O
environment?,O
There,O
are,O
no,O
anticipated,O
adverse,O
short-term,O
or,O
long-term,O
cumulative,O
impacts,O
to,O
the,O
environment.,O
-8,O
Does,O
the,O
proposed,O
use,O
mitigate,O
to,O
the,O
satisfaction,O
of,O
the,O
Board,O
any,O
adverse,O
or,O
irreversible,O
impacts,O
on,O
the,O
"environment,",O
including,O
any,O
growth-inducing,O
aspects,O
of,O
the,O
proposed,O
use?,O
There,O
are,O
no,O
anticipated,O
adverse,O
or,O
irreversible,O
impacts,O
to,O
the,O
environment.,O
-9,O
Does,O
the,O
proposed,O
use,O
adversely,O
affect,O
the,O
unique,O
and,O
irreplaceable,O
assets,O
or,O
resources,O
of,O
the,O
area?,O
Minimal,O
changes,O
to,O
the,O
land,O
are,O
proposed,O
to,O
accommodate,O
the,O
breezeway,O
connecting,O
the,O
house,O
and,O
barn.,O
There,O
are,O
no,O
known,O
unique/,O
irreplaceable,O
assets,O
on,O
this,O
project,O
site.,O
-10,O
Is,O
the,O
proposed,O
use,O
serviced,O
adequately,O
by,O
essential,O
public,O
facilities,O
and,O
"service,",O
"including,",O
but,O
not,O
limited,O
to:,O
high,O
"ways,",O
"streets,",O
parking,O
"spaces,",O
public,O
"transportation,",O
"police,",O
ambulance,O
and,O
fire,O
"protection,",O
drainage,O
"structures,",O
solid,O
waste,O
management,O
and,O
refuse,O
"disposal,",O
water,O
and,O
"sewer,",O
groundwater,O
"protection,",O
"schools,",O
energy,O
"conservation,",O
as,O
well,O
as,O
other,O
additional,O
services?,O
If,O
the,O
Planning,O
Board,O
considers,O
approval,O
of,O
this,O
special,O
use,O
"permit,",O
the,O
applicant,O
will,O
submit,O
a,O
building,O
permit,O
to,O
the,O
Building,O
Department,O
for,O
the,O
proposed,O
breezeway,O
and,O
interior,O
work,O
to,O
be,O
completed,O
to,O
convert,O
the,O
barn,O
into,O
living,O
space.,O
At,O
that,O
"time,",O
t,O
he,O
Building,O
Department,O
will,O
require,O
engineered,O
plans,O
validating,O
the,O
usage,O
and,O
capacity,O
of,O
the,O
septic,O
system(s),O
according,O
to,O
NYS,O
building,O
code,O
and,O
NYSDOH,O
requirements.,O
"Typically,",O
a,O
four,O
-bedroom,O
house,O
requires,O
a,O
1250,O
-gallon,O
septic,O
tank,O
and,O
a,O
five,O
-bedroom,O
hou,O
se,O
requires,O
a,O
1500,O
-gallon,O
septic,O
tank.,O
If,O
the,O
existing,O
system,O
is,O
not,O
"sufficient,",O
then,O
it,O
will,O
have,O
to,O
up,O
graded,O
according,O
to,O
aforementioned,O
requirements,O
in,O
order,O
to,O
obtain,O
a,O
building,O
permit,O
for,O
the,O
proposed,O
improvements.,O
Resolution,O
#2024,O
–,O
15,O
SEQRA,O
MOTION,O
by,O
Jean,O
Loewenstein,O
SECONDED,O
by,O
Kyle,O
Kordich,O
to,O
resolve,O
that,O
the,O
Malta,O
Planning,O
Board,O
on,O
the,O
25th,O
day,O
of,O
June,O
",",O
2024,O
determines,O
that,O
Project,O
#,O
"24-11,",O
Windstone,O
Farm,O
",",O
Special,O
Use,O
Permit,O
",",O
is,O
consistent,O
with,O
the,O
Supplemental,O
Town,O
Wide,O
GEIS,O
and,O
Statem,O
ent,O
of,O
Findings,O
and,O
therefore,O
no,O
further,O
SEQRA,O
review,O
is,O
required.,O
VOTE:,B-VOTE
Kyle,B-VOTE
Kordich,I-VOTE
–,I-VOTE
YES;,I-VOTE
Stephen,B-VOTE
Grandeau,I-VOTE
–,I-VOTE
YES;,I-VOTE
Ronald,B-VOTE
Bormann,I-VOTE
–,I-VOTE
YES;,I-VOTE
Frank,B-VOTE
Mazza,I-VOTE
–,I-VOTE
YES;,I-VOTE
Dwight,B-VOTE
Havens,I-VOTE
–,I-VOTE
YES;,I-VOTE
William,B-VOTE
Smith,I-VOTE
–,I-VOTE
YES;,I-VOTE
Jean,B-VOTE
Loewenstein,I-VOTE
–,I-VOTE
YES,I-VOTE
Motion,B-VOTE
CARRIED,I-VOTE
7-0,I-VOTE
Farradino,O
asked,O
the,O
Board,O
to,O
include,O
for,O
the,O
record,O
that,O
the,O
Special,O
Use,O
Permit,O
ran,O
with,O
the,O
land,O
.,O
Everhart,O
agreed,O
to,O
make,O
the,O
requested,O
statement,O
reflected,O
in,O
the,O
minutes,O
after,O
the,O
vote,O
for,O
project,O
approval.,O
Loewenstein,O
also,O
noted,O
that,O
the,O
project,O
would,O
need,O
to,O
have,O
a,O
properly,O
designed,O
upgraded/new,O
septic,O
system,O
prior,O
to,O
Building,O
Permit,O
Issuance.,O
Farradino,O
noted,O
that,O
the,O
existing,O
system,O
may,O
be,O
sufficient,O
but,O
that,O
it,O
needed,O
to,O
be,O
evaluated,O
prior,O
to,O
moving,O
forward.,O
Huizinga,O
st,O
ated,O
that,O
a,O
Building,O
Permit,O
will,O
not,O
be,O
issued,O
without,O
a,O
n,O
engineered,O
designed,O
and,O
operating,O
septic,O
system,O
onsite.,O
Resolution,O
#2024,O
–,O
16,O
MOTION,O
by,O
Stephen,O
Grandeau,O
SECONDED,O
by,O
Kyle,O
Kordich,O
to,O
resolve,O
that,O
the,O
Malta,O
Planning,O
Board,O
on,O
the,O
25th,O
day,O
of,O
June,O
",",O
2024,O
