Text,Label
entrances,O
were,O
made,O
Right,O
in,O
Right,O
out,O
only.,O
Hull,O
not,O
ed,O
that,O
t,O
he,O
Route,O
67,O
access,O
wo,O
uld,O
need,O
t,O
o,O
be,O
used,O
to,O
leave,O
the,O
site,O
and,O
go,O
throug,O
h,O
the,O
roundabout,O
to,O
go,O
South,O
or,O
West.,O
Hull,O
also,O
ask,O
ed,O
if,O
the,O
East,O
Line,O
access,O
wo,O
uld,O
be,O
construct,O
ed,O
once,O
or,O
twice,O
if,O
a,O
roundabout,O
went,O
in,O
after,O
the,O
entrance,O
had,O
been,O
constructed.,O
Stein,O
and,O
Lansing,O
confirmed,O
that,O
if,O
the,O
access,O
on,O
East,O
Line,O
need,O
ed,O
to,O
be,O
mov,O
ed,O
it,O
wo,O
uld,O
be,O
moved.,O
Grandeau,O
not,O
ed,O
that,O
the,O
fire,O
apparatus,O
access,O
p,O
lan,O
need,O
ed,O
to,O
be,O
updated,O
to,O
show,O
the,O
relocat,O
ed,O
Route,O
67,O
access.,O
Lansing,O
not,O
ed,O
that,O
an,O
updat,O
ed,O
fire,O
apparatus,O
access,O
p,O
lan,O
had,O
bee,O
n,O
"completed,",O
but,O
tha,O
t,O
it,O
hadn’t,O
bee,O
n,O
submitt,O
ed,O
to,O
the,O
Planning,O
Board.,O
Lansing,O
also,O
not,O
ed,O
that,O
thoug,O
h,O
the,O
updat,O
ed,O
plan,O
had,O
y,O
et,O
to,O
be,O
"submitted,",O
he,O
thought,O
the,O
plan,O
demonstrat,O
ed,O
sufficient,O
access.,O
Grandeau,O
also,O
ask,O
ed,O
about,O
snow,O
removal.,O
Lansing,O
not,O
ed,O
that,O
he,O
felt,O
there,O
w,O
ould,O
be,O
enough,O
room,O
onsite,O
to,O
pus,O
h,O
snow,O
past,O
the,O
parking,O
spac,O
es,O
and,O
onto,O
t,O
he,O
grass.,O
Resolution,O
#2023,O
–,O
34,O
SEQRA,O
MOTION,O
by,O
Stephen,O
Grandeau,O
SECONDED,O
by,O
Frank,O
Mazza,O
to,O
resolve,O
that,O
the,O
Malt,O
a,O
Planning,O
Board,O
o,O
n,O
the,O
22nd,O
day,O
of,O
"August,",O
2023,O
determines,O
that,O
Project,O
#,O
"22-21,",O
"Stein,",O
Site,O
"Plan,",O
and,O
Project,O
#23-08,O
"Stein,",O
Sp,O
ecial,O
Us,O
e,O
"Permit,",O
are,O
consist,O
ent,O
with,O
the,O
Supplemental,O
Tow,O
n,O
Wide,O
GEIS,O
and,O
Statement,O
of,O
Findings,O
and,O
therefore,O
no,O
further,O
SEQRA,O
review,O
is,O
required.,O
VOTE:,B-VOTE
Stephen,B-VOTE
Grandeau,I-VOTE
-,I-VOTE
YES,I-VOTE
Ronald,B-VOTE
Bormann,I-VOTE
–,I-VOTE
YES,I-VOTE
Frank,B-VOTE
Mazza,I-VOTE
–,I-VOTE
YES,I-VOTE
Dwight,B-VOTE
Havens,I-VOTE
-,I-VOTE
YES,I-VOTE
William,B-VOTE
Smith,I-VOTE
–,I-VOTE
YES,I-VOTE
Kyle,B-VOTE
Kordich,I-VOTE
-,I-VOTE
YES,I-VOTE
John,B-VOTE
Viola,I-VOTE
-,I-VOTE
YES,I-VOTE
Motion,B-VOTE
CARRIED,I-VOTE
7-0,I-VOTE
Everhart,O
reminded,O
the,O
Board,O
that,O
Planning,O
Staff,O
had,O
provided,O
the,O
Board,O
with,O
the,O
Special,O
Use,O
Permit,O
criteria,O
to,O
assist,O
in,O
its,O
review,O
effort.,O
She,O
noted,O
that,O
Planning,O
Staff,O
had,O
also,O
provided,O
potential,O
responses,O
which,O
should,O
be,O
treated,O
by,O
the,O
Board,O
as,O
a,O
“jumping,O
off,O
point”,O
to,O
foster,O
discussion,O
.,O
She,O
then,O
read,O
each,O
SUP,O
criteria,O
along,O
with,O
Planning,O
staff,O
guidance,O
for,O
the,O
Board.,O
SPECIAL,O
USE,O
PERMIT,O
CRITERIA,O
1.Is,O
the,O
use,O
listed,O
as,O
a,O
permitted,O
special,O
use,O
in,O
the,O
appropriate,O
zoning,O
district;Everhart,O
reminded,O
the,O
Board,O
that,O
planning,O
staff,O
suggested,O
that,O
the,O
C-,O
2,O
Route,O
67,O
Overlay,O
zoning,O
identified,O
Mixed,O
Use,O
as,O
specially,O
permitted,O
use.,O
All,O
Board,O
members,O
agreed,O
with,O
this,O
recommendation.,O
2.Conforms,O
to,O
the,O
standards,O
and,O
design,O
requirements,O
specified,O
in,O
the,O
Code,O
and,O
the,O
Master,O
Plan,O
for,O
that,O
particular,O
zone;,O
Everhart,O
reminded,O
the,O
Board,O
that,O
planning,O
staff,O
suggested,O
that,O
the,O
proposed,O
use,O
will,O
be,O
compliant,O
with,O
the,O
Comprehensive,O
Master,O
"Plan,",O
Neighborhood,O
7,O
2016,O
"update,",O
C-2,O
Route,O
67,O
West,O
Overlay,O
"Zone,",O
and,O
Commercial,O
Corridor,O
Design,O
Standards,O
&,O
Guidelines.,O
All,O
Board,O
members,O
agreed,O
with,O
this,O
recommendation.,O
3.Will,O
not,O
have,O
an,O
undue,O
adverse,O
effect,O
upon,O
adjacent,O
"property,",O
the,O
character,O
of,O
the,O
neighborhood,O
and,O
surrounding,O
"areas,",O
traffic,O
"conditions,",O
"parking,",O
utility,O
"facilities,",O
or,O
other,O
matters,O
affecting,O
the,O
public,O
"health,",O
"safety,",O
welfare,O
or,O
convenience,O
of,O
the,O
public;,O
Grandeau,O
questioned,O
the,O
validity,O
of,O
the,O
traffic,O
"assessment,",O
and,O
felt,O
that,O
despite,O
the,O
results,O
of,O
the,O
traffic,O
study,O
",",O
the,O
project,O
would,O
create,O
too,O
much,O
traffic,O
in,O
an,O
area,O
where,O
there,O
was,O
already,O
a,O
substantial,O
traffic,O
problem.,O
Alana,O
"Moran,",O
"VHB,",O
detailed,O
the,O
traffic,O
assessment,O
results,O
for,O
the,O
Board.,O
Moran,O
noted,O
that,O
the,O
traffic,O
standards,O
are,O
based,O
off,O
of,O
many,O
different,O
use,O
codes,O
for,O
both,O
residential,O
and,O
commercial,O
uses.,O
Moran,O
also,O
repeatedly,O
noted,O
that,O
the,O
standards,O
used,O
were,O
a,O
nationwide,O
average,O
that,O
were,O
based,O
on,O
peak,O
travel,O
times,O
both,O
in,O
the,O
AM,O
and,O
PM,O
for,O
both,O
high,O
and,O
low,O
population,O
density,O
areas.,O
Grandeau,O
asked,O
Moran,O
to,O
confirm,O
that,O
the,O
traffic,O
count,O
used,O
was,O
based,O
on,O
a,O
national,O
"average,",O
not,O
specific,O
to,O
Upstate,O
NY.,O
Moran,O
confirmed,O
that,O
the,O
calculation,O
was,O
based,O
on,O
a,O
national,O
average,O
and,O
noted,O
that,O
in,O
her,O
experience,O
it,O
was,O
consistent,O
with,O
the,O
traffic,O
generated,O
locally.,O
Grandeau,O
added,O
that,O
he,O
felt,O
no,O
matter,O
what,O
the,O
study,O
"stated,",O
adding,O
more,O
cars,O
to,O
the,O
intersection,O
would,O
only,O
exacerbate,O
the,O
current,O
gridlock,O
that,O
was,O
already,O
present,O
at,O
the,O
intersection.,O
Everhart,O
asked,O
the,O
Board,O
if,O
they,O
had,O
any,O
other,O
comments,O
related,O
to,O
this,O
SUP,O
criteria.,O
Bormann,O
added,O
to,O
Grandeau’s,O
comments,O
that,O
he,O
was,O
concerned,O
with,O
emergency,O
services,O
being,O
able,O
to,O
use,O
Route,O
67,O
adjacent,O
to,O
the,O
project,O
site,O
if,O
more,O
cars,O
were,O
added,O
to,O
the,O
area,O
with,O
the,O
project.,O
Havens,O
noted,O
that,O
even,O
though,O
there,O
would,O
be,O
more,O
traffic,O
on,O
the,O
road,O
with,O
the,O
"project,",O
the,O
only,O
real,O
way,O
to,O
mitigate,O
the,O
additional,O
impact,O
would,O
be,O
through,O
the,O
intersection,O
changing,O
to,O
a,O
roundabout.,O
Mazza,O
noted,O
that,O
the,O
traffic,O
issue,O
was,O
already,O
existing,O
and,O
would,O
be,O
increasing,O
with,O
or,O
without,O
this,O
project,O
due,O
to,O
development,O
elsewhere,O
including,O
in,O
the,O
neighboring,O
Town,O
of,O
Ballston.,O
Grandeau,O
asked,O
if,O
Northwood,O
Water,O
would,O
have,O
enough,O
capacity,O
to,O
provide,O
water,O
to,O
the,O
site.,O
Hull,O
noted,O
that,O
a,O
letter,O
had,O
been,O
received,O
by,O
Engineering,O
stating,O
that,O
Northwood,O
Water,O
Company,O
had,O
the,O
capacity,O
to,O
service,O
the,O
site.,O
Kordich,O
asked,O
what,O
the,O
alleged,O
benefit,O
would,O
be,O
to,O
the,O
community,O
of,O
this,O
project.,O
Viola,O
noted,O
it,O
would,O
be,O
the,O
church/schoolhouse.,O
Everhart,O
noted,O
that,O
there,O
was,O
no,O
public,O
benefit,O
required,O
for,O
a,O
Special,O
Use,O
Permit,O
and,O
that,O
this,O
was,O
not,O
part,O
of,O
the,O
criteria,O
to,O
be,O
considered.,O
Lansing,O
acknowledged,O
Mazza’s,O
comment,O
that,O
any,O
use,O
on,O
the,O
site,O
would,O
increase,O
traffic,O
in,O
the,O
area,O
and,O
that,O
the,O
traffic,O
completed,O
was,O
reviewed,O
by,O
licensed,O
traffic,O
engineers,O
who,O
determined,O
that,O
the,O
impacts,O
of,O
the,O
project,O
would,O
be,O
within,O
reason,O
for,O
the,O
area.Lansing,O
added,O
that,O
a,O
potential,O
public,O
benefit,O
of,O
the,O
project,O
was,O
the,O
applicant,O
was,O
willing,O
to,O
work,O
with,O
the,O
DOT,O
and,O
provide,O
them,O
the,O
land,O
necessary,O
to,O
construct,O
a,O
roundabout,O
at,O
the,O
intersection,O
to,O
ease,O
traffic,O
issues.,O
4.Will,O
not,O
create,O
operations,O
or,O
uses,O
that,O
will,O
be,O
considered,O
objectionable,O
to,O
nearby,O
properties,O
by,O
reason,O
of,O
"noise,",O
"fumes,",O
"vibrations,",O
illumination,O
or,O
other,O
outward,O
effects,O
on,O
others,O
in,O
the,O
zone.,O
Everhart,O
noted,O
for,O
the,O
Board,O
that,O
this,O
required,O
them,O
to,O
determine,O
whether,O
any,O
"noise,",O
"fumes,",O
"vibrations,",O
illuminations,O
or,O
other,O
aspects,O
of,O
the,O
project,O
would,O
be,O
objectionable,O
in,O
their,O
opinions,O
and,O
should,O
not,O
simply,O
reflect,O
whether,O
any,O
neighbor,O
had,O
raised,O
objections.,O
Havens,O
agreed,O
that,O
the,O
applicant,O
had,O
done,O
a,O
lot,O
to,O
minimize,O
any,O
objectionable,O
operations.,O
Havens,O
also,O
noted,O
that,O
the,O
outward,O
objectionable,O
operations,O
would,O
be,O
illumination,O
and,O
that,O
the,O
applicant,O
had,O
gone,O
above,O
and,O
beyond,O
to,O
minimize,O
this,O
impact.,O
5.Complies,O
with,O
any,O
other,O
requirements,O
within,O
the,O
zone;,O
Everhart,O
reminded,O
the,O
Board,O
that,O
planning,O
staff,O
suggested,O
that,O
the,O
project,O
complies,O
with,O
any,O
other,O
requirements,O
within,O
the,O
zone,O
.,O
All,O
Board,O
members,O
agreed,O
with,O
this,O
statement.,O
6.Will,O
be,O
in,O
harmony,O
and,O
promote,O
the,O
general,O
purpose,O
and,O
intent,O
of,O
the,O
Master,O
Plan;,O
Everhart,O
reminded,O
the,O
Board,O
that,O
planning,O
staff,O
suggested,O
that,O
the,O
project,O
will,O
be,O
in,O
harmony,O
with,O
and,O
promote,O
the,O
general,O
purpose,O
and,O
intent,O
of,O
the,O
Master,O
Plan,O
Bormann,O
noted,O
that,O
from,O
what,O
he,O
understood,O
of,O
the,O
intent,O
of,O
the,O
Master,O
"Plan,",O
the,O
project,O
site,O
was,O
intended,O
for,O
retail,O
"uses,",O
not,O
homes,O
or,O
apartments.,O
Bormann,O
felt,O
that,O
this,O
project,O
would,O
not,O
be,O
in,O
harmony,O
with,O
the,O
intent,O
of,O
the,O
Master,O
Plan.,O
Other,O
Members,O
did,O
not,O
comment.,O
7.Will,O
not,O
adversely,O
affect,O
the,O
short-term,O
and,O
long-term,O
cumulative,O
impacts,O
on,O
the,O
environment;,O
Everhar,O
t,O
reminded,O
the,O
Board,O
"that,",O
in,O
creating,O
their,O
"Record,",O
it,O
was,O
important,O
to,O
discuss,O
these,O
criteria,O
"aloud,",O
and,O
reminded,O
the,O
Board,O
that,O
controversial,O
applications,O
sometimes,O
result,O
in,O
litigation,O
and,O
that,O
a,O
basis,O
for,O
whatever,O
outcome,O
the,O
Board,O
ultimately,O
reaches,O
should,O
be,O
reflected,O
in,O
its,O
Record.,O
Kordich,O
added,O
that,O
each,O
Board,O
member,O
should,O
provide,O
a,O
reason,O
why,O
they,O
agree,O
or,O
disagree,O
with,O
each,O
of,O
the,O
Planning,O
staff’s,O
suggested,O
responses,O
to,O
the,O
10,O
Criteria,O
.,O
Everhart,O
added,O
that,O
impacts,O
on,O
the,O
environment,O
could,O
include,O
discussion,O
not,O
only,O
of,O
the,O
physical,O
"environment,",O
but,O
of,O
the,O
historic,O
character,O
of,O
the,O
area,O
as,O
well.,O
