Text,Label
service,O
the,O
project.,O
Huizinga,O
added,O
that,O
the,O
County’s,O
request,O
was,O
unusual,O
because,O
an,O
applicant,O
typically,O
would,O
receive,O
conditional,O
approval,O
with,O
the,O
condition,O
that,O
the,O
applicant,O
obtain,O
the,O
water,O
district,O
extension,O
in,O
order,O
to,O
move,O
forward,O
.,O
Huizinga,O
noted,O
that,O
the,O
County,O
usually,O
leaves,O
the,O
decision,O
to,O
the,O
Malta,O
Planning,O
Board,O
instead,O
;,O
similar,O
to,O
the,O
way,O
the,O
Board,O
handled,O
the,O
Mountain,O
View,O
Estates,O
project.,O
Huizinga,O
also,O
added,O
that,O
"NYSDEC,",O
"ACOE,",O
and,O
NYSDOH,O
approvals,O
were,O
generally,O
obtained,O
p,O
rior,O
to,O
a,O
water,O
district,O
extension,O
being,O
possible.,O
Huizinga,O
noted,O
that,O
the,O
Chairpersons,O
had,O
been,O
advised,O
by,O
Planning,O
Board,O
"attorney,",O
Leah,O
Everhart,O
(who,O
could,O
not,O
be,O
present,O
at,O
the,O
meeting),O
that,O
if,O
the,O
Board,O
chose,O
to,O
act,O
on,O
the,O
"application,",O
they,O
had,O
valid,O
r,O
eason,O
to,O
act,O
upon,O
it,O
since,O
no,O
further,O
requests,O
had,O
been,O
made,O
by,O
the,O
County,O
in,O
over,O
30,O
days.,O
Huizinga,O
noted,O
that,O
all,O
requested,O
information,O
had,O
been,O
"provided,",O
but,O
that,O
the,O
County,O
was,O
not,O
acting,O
on,O
it.,O
Huizinga,O
added,O
that,O
Everhart,O
felt,O
confident,O
that,O
if,O
the,O
M,O
alta,O
Planning,O
Board,O
wanted,O
to,O
act,O
and,O
make,O
it,O
a,O
condition,O
of,O
approval,O
that,O
the,O
necessary,O
permits,O
for,O
extending,O
the,O
water,O
district,O
were,O
"obtained,",O
they,O
could,O
do,O
so.,O
Huizinga,O
stated,O
that,O
it,O
was,O
up,O
to,O
the,O
Board,O
to,O
decide,O
whether,O
or,O
not,O
to,O
move,O
forward.,O
Loewen,O
stein,O
asked,O
Huizinga,O
if,O
approval,O
were,O
granted,O
by,O
the,O
Planning,O
Board,O
",",O
could,O
the,O
project,O
continue,O
without,O
water.,O
Huizinga,O
stated,O
that,O
without,O
water,O
the,O
project,O
could,O
not,O
move,O
forward,O
and,O
added,O
that,O
in,O
Malta,O
an,O
applicant,O
ha,O
s,O
3,O
years,O
after,O
initial,O
Site,O
Plan,O
approval,O
is,O
granted,O
to,O
move,O
forward,O
with,O
construction,O
and,O
a,O
Site,O
Plan,O
extension,O
could,O
be,O
requested.,O
Viola,O
asked,O
Bormann,O
what,O
he,O
would,O
need,O
to,O
see,O
from,O
the,O
applicant,O
for,O
his,O
concerns,O
to,O
be,O
addressed.,O
Bormann,O
stated,O
that,O
he,O
wanted,O
a,O
broader,O
traffic,O
study,O
wi,O
th,O
current,O
traffic,O
numbers,O
and,O
the,O
addition,O
of,O
what,O
traffic,O
would,O
be,O
on,O
the,O
road,O
with,O
what,O
was,O
already,O
approved,O
in,O
the,O
area.,O
Bormann,O
also,O
stated,O
that,O
he,O
wanted,O
to,O
see,O
the,O
design,O
of,O
the,O
road,O
included,O
in,O
the,O
requested,O
traffic,O
study.,O
Huizinga,O
noted,O
that,O
the,O
traffic,O
study,O
from,O
July,O
2023,O
that,O
VHB,O
completed,O
compared,O
other,O
traffic,O
studies,O
in,O
the,O
area,O
that,O
included,O
already,O
approved,O
projects.,O
Bormann,O
noted,O
that,O
he,O
wanted,O
to,O
see,O
all,O
the,O
details,O
associated,O
with,O
the,O
traffic,O
study,O
for,O
himself,O
instead,O
of,O
simply,O
a,O
“yes”,O
declaration,O
stating,O
that,O
the,O
road,O
could,O
appropriately,O
handle,O
the,O
increased,O
traffic,O
from,O
the,O
project.,O
Hull,O
stated,O
for,O
Bormann,O
",",O
when,O
the,O
eng,O
ineering,O
review,O
was,O
completed,O
for,O
traffic,O
during,O
Variance,O
"consideration,",O
it,O
was,O
completed,O
with,O
industry,O
standards,O
and,O
what,O
was,O
expected,O
to,O
happen,O
with,O
the,O
full,O
buildout,O
of,O
the,O
area.,O
Hull,O
added,O
that,O
he,O
wouldn’t,O
be,O
comfortable,O
recommending,O
a,O
condition,O
of,O
app,O
roval,O
to,O
check,O
and,O
validate,O
the,O
details,O
of,O
the,O
already,O
completed,O
traffic,O
study,O
if,O
Bormann,O
wanted,O
LaBella,O
to,O
revaluate,O
the,O
study.,O
Hull,O
instead,O
suggested,O
that,O
approval,O
be,O
delayed,O
if,O
Bormann,O
wasn’t,O
satisfied,O
with,O
what,O
was,O
already,O
presented,O
to,O
him.,O
Kordich,O
as,O
ked,O
if,O
an,O
additional,O
study,O
would,O
be,O
any,O
different,O
than,O
the,O
one,O
completed,O
in,O
July,O
2023,O
.,O
Hull,O
stated,O
that,O
he,O
presumed,O
the,O
study,O
was,O
completed,O
to,O
the,O
level,O
of,O
detail,O
that,O
Bormann,O
was,O
"requesting,",O
but,O
that,O
he,O
wasn’t,O
sure,O
without,O
actually,O
reviewing,O
it,O
again.,O
Huizinga,O
noted,O
for,O
the,O
Board,O
that,O
the,O
study,O
completed,O
by,O
VHB,O
for,O
the,O
Heflin,O
project,O
included,O
multiple,O
projects,O
in,O
the,O
works,O
on,O
Route,O
67,O
Huizinga,O
noted,O
that,O
the,O
study,O
predicted,O
13-17,O
additional,O
trips,O
for,O
the,O
proposed,O
development,O
.,O
Huizinga,O
also,O
noted,O
for,O
Bormann,O
that,O
projects,O
in,O
Malta,O
that,O
generate,O
additional,O
traffic,O
are,O
reviewed,O
by,O
the,O
Capit,O
al,O
Region,O
Transportation,O
Council,O
(CRTC),O
in,O
order,O
to,O
determine,O
what,O
mitigation,O
fees,O
would,O
be,O
incurred,O
by,O
the,O
developer,O
if,O
their,O
project,O
were,O
to,O
be,O
approved.,O
Hull,O
added,O
that,O
the,O
end,O
result,O
of,O
the,O
traffic,O
study,O
was,O
what,O
the,O
Heflin,O
project,O
had,O
on,O
the,O
traffic,O
network,O
and,O
the,O
"surroundings,",O
not,O
what,O
the,O
network,O
and,O
the,O
surroundings,O
were,O
to,O
the,O
project.,O
Hull,O
added,O
that,O
the,O
mitigation,O
fees,O
were,O
calculat,O
ed,O
in,O
order,O
to,O
improve,O
the,O
network,O
to,O
alleviate,O
the,O
impacts,O
that,O
the,O
project,O
created.,O
Viola,O
asked,O
if,O
the,O
Board,O
wanted,O
to,O
move,O
forward.,O
The,O
Board,O
felt,O
comfortable,O
moving,O
forward.,O
Resolution,O
#2024,O
–,O
22,O
MOTION,O
by,O
Jean,O
Loewenstein,O
SECONDED,O
by,O
Frank,O
Mazza,O
to,O
resolve,O
that,O
the,O
Malta,O
Planning,O
Board,O
on,O
the,O
24th,O
day,O
of,O
September,O
",",O
2024,O
approves,O
Project,O
"#23-05,",O
721,O
NYS,O
Route,O
67,O
mu,O
lti-family,O
Site,O
"Plan,",O
with,O
the,O
following,O
conditions:,O
1.Applicant,O
to,O
obtain,O
wetland,O
disturbance,O
permit(s).,O
2.Applicant,O
t,O
o,O
obtain,O
appropriate,O
approvals,O
and/or,O
permits,O
necessary,O
for,O
water,O
supply.,O
3.Applicant,O
to,O
address,O
the,O
9/20/2024,O
LaBella,O
Associates,O
comment,O
letter.,O
4.If,O
the,O
proposed,O
road,O
is,O
to,O
be,O
turned,O
over,O
to,O
the,O
Town,O
in,O
the,O
"future,",O
it,O
will,O
need,O
to,O
be,O
reconstructed,O
to,O
meet,O
th,O
e,O
Town,O
Highway,O
Standards,O
at,O
that,O
time.,O
Loewenstein,O
added,O
for,O
the,O
"record,",O
in,O
addition,O
to,O
the,O
conditions,O
mentioned,O
"above,",O
under,O
General,O
Municipal,O
Law,O
Section,O
"239,",O
all,O
necessary,O
application,O
materials,O
were,O
submitted,O
to,O
the,O
County,O
Planning,O
Board,O
on,O
7/3/2024,O
an,O
d,O
8/1/2024.,O
A,O
full,O
statement,O
of,O
the,O
proposed,O
action,O
was,O
submitted,O
to,O
the,O
County,O
and,O
more,O
than,O
thirty,O
-30,O
days,O
have,O
elapsed,O
and,O
the,O
County,O
has,O
conducted,O
their,O
own,O
review.,O
VOTE:,B-VOTE
Kyle,B-VOTE
Kordich,I-VOTE
–,I-VOTE
YES;,I-VOTE
Ronald,B-VOTE
Bormann,I-VOTE
–,I-VOTE
NO;,I-VOTE
Frank,B-VOTE
Mazza,I-VOTE
–,I-VOTE
YES;,I-VOTE
Dwight,B-VOTE
Havens,I-VOTE
–,I-VOTE
YES;,I-VOTE
William,B-VOTE
Smith,I-VOTE
–,I-VOTE
YES;,I-VOTE
Jean,B-VOTE
Loewenstein,I-VOTE
-,I-VOTE
YES;,I-VOTE
John,B-VOTE
Viola,I-VOTE
–,I-VOTE
YES,I-VOTE
Motion,B-VOTE
CARRIED,I-VOTE
6-1.,I-VOTE
Meeting,O
Adjournment,O
Jean,O
Loewenstein,O
MOTIONED,O
to,O
adjourn,O
the,O
meeting,O
to,O
the,O
next,O
regular,O
meeting,O
or,O
any,O
other,O
meeting,O
necessary,O
for,O
the,O
conduct,O
of,O
the,O
Planning,O
Board,O
",",O
SECONDED,O
by,O
Kyle,O
Kordich,O
",",O
motion,O
carried,O
unanimously,O
at,O
7:11,O
PM.,O
Respectfully,O
submitted,O
"by,",O
David,O
E.,O
"Jaeger,",O
Jr.,O
Planning,O
Board,O
Secretary,O
Planning,O
Technicia,O
n,O
