Text,Label
salon.,O
Huizinga,O
stated,O
that,O
the,O
applicant,O
was,O
at,O
the,O
Planning,O
Board,O
meeting,O
for,O
a,O
Public,O
"Hearing,",O
that,O
they,O
provided,O
Planning,O
staff,O
with,O
a,O
traffic,O
assessment,O
for,O
the,O
"site,",O
and,O
asked,O
the,O
applicant,O
to,O
provide,O
a,O
Signage,O
Plan,O
for,O
both,O
the,O
proposed,O
free-,O
"standing,",O
double,O
column,O
sign,O
and,O
wall,O
signs.,O
Hull,O
noted,O
two,O
comments,O
about,O
parking,O
for,O
the,O
project.,O
1.The,O
striped,O
area,O
designated,O
for,O
handicapped,O
access,O
needed,O
to,O
be,O
widened,O
to,O
allow,O
enough,O
space,O
for,O
ADA,O
requirements.,O
2.The,O
far,O
left,O
parking,O
space,O
depicted,O
on,O
the,O
Plan,O
would,O
be,O
too,O
difficult,O
to,O
access,O
due,O
to,O
the,O
angling,O
of,O
it.,O
Hull,O
wanted,O
the,O
applicant,O
to,O
change,O
the,O
angling,O
of,O
the,O
parking,O
spaces,O
to,O
allow,O
for,O
adequate,O
access,O
to,O
the,O
far,O
left,O
parking,O
space.,O
BOARD,O
DISCUSSION,O
Grandeau,O
asked,O
the,O
applicant,O
about,O
how,O
many,O
chairs,O
there,O
would,O
be,O
in,O
the,O
salon.,O
Shannon,O
"Ramirez,",O
the,O
"applicant,",O
informed,O
Grandeau,O
that,O
there,O
would,O
be,O
14,O
chairs,O
in,O
the,O
salon.,O
Grandeau,O
felt,O
that,O
there,O
was,O
not,O
enough,O
parking,O
proposed,O
on,O
the,O
plan.,O
The,O
applicant,O
noted,O
that,O
there,O
were,O
14,O
parking,O
spots,O
in,O
the,O
front,O
and,O
that,O
there,O
would,O
be,O
additional,O
parking,O
provided,O
behind,O
the,O
building,O
not,O
noted,O
on,O
the,O
Plan,O
to,O
accommodate,O
employees.,O
Grandeau,O
noted,O
he,O
wanted,O
to,O
make,O
sure,O
there,O
was,O
enough,O
parking,O
due,O
to,O
the,O
history,O
of,O
accidents,O
on,O
the,O
corner.,O
Havens,O
concurred,O
with,O
Grandeau,O
and,O
noted,O
that,O
he,O
felt,O
the,O
parking,O
was,O
tight,O
on,O
the,O
East,O
side,O
of,O
the,O
building,O
and,O
wanted,O
the,O
applicant,O
to,O
make,O
sure,O
there,O
was,O
enough,O
space,O
for,O
customers,O
to,O
back,O
out,O
of,O
those,O
parking,O
spots,O
without,O
hitting,O
cars,O
parked,O
at,O
neighboring,O
businesses,O
within,O
the,O
same,O
plaza.,O
Mazz,O
a,O
not,O
ed,O
that,O
it,O
might,O
be,O
a,O
good,O
idea,O
to,O
keep,O
the,O
angling,O
of,O
the,O
parking,O
the,O
sam,O
e,O
as,O
it,O
was,O
when,O
the,O
building,O
was,O
a,O
Stewart’s,O
Shops,O
inst,O
ead,O
of,O
changing,O
it.,O
Loewenstei,O
n,O
agreed,O
wit,O
h,O
Hull,O
about,O
changing,O
the,O
far,O
West,O
parking,O
spot,O
because,O
of,O
it,O
being,O
difficult,O
to,O
access,O
and,O
wanted,O
the,O
applicant,O
to,O
include,O
t,O
he,O
parking,O
b,O
ehind,O
the,O
building,O
on,O
t,O
he,O
plans.,O
PUBLIC,O
HEARING,O
Loewenstei,O
n,O
ope,O
ned,O
the,O
Pub,O
lic,O
Hearing,O
at,O
7:03PM.,O
Loewenstei,O
n,O
clos,O
ed,O
the,O
Public,O
Hearing,O
at,O
7:04PM.,O
Loewenstei,O
n,O
not,O
ed,O
that,O
final,O
approval,O
of,O
the,O
project,O
would,O
be,O
made,O
by,O
t,O
he,O
Planning,O
Departm,O
ent,O
before,O
the,O
applicant,O
left.,O
"22-25,",O
Arnoff,O
Global,O
Logistics,O
Phase,O
"#6,",O
Site,O
Plan,O
Amendment,O
___,O
The,O
"applicant,",O
Arnoff,O
Moving-Storage-Rigging,O
has,O
submitted,O
a,O
Site,O
Plan,O
amendment,O
for,O
the,O
expansion,O
of,O
their,O
existing,O
Arnoff,O
Global,O
Logistics,O
campus,O
located,O
at,O
10,O
Stonebreak,O
Road.,O
The,O
applicant,O
is,O
proposing,O
to,O
construct,O
a,O
"110,164",O
SF,O
light,O
industry/commercial/warehouse,O
building,O
with,O
associated,O
parking,O
east,O
of,O
existing,O
Building,O
#3.,O
The,O
most,O
eastern,O
access,O
would,O
be,O
moved,O
approximately,O
150,O
feet,O
further,O
east,O
on,O
Stonebreak,O
Road.,O
The,O
new,O
building,O
would,O
be,O
Building,O
#4.,O
Lansing,O
presented,O
on,O
behalf,O
of,O
the,O
applicant,O
and,O
requested,O
final,O
project,O
approval.,O
Lansing,O
highlighted,O
the,O
number,O
of,O
parking,O
spots,O
associated,O
with,O
the,O
"building,",O
stating,O
that,O
there,O
would,O
be,O
117,O
parking,O
spaces,O
for,O
cars,O
in,O
the,O
front,O
and,O
along,O
the,O
sides,O
of,O
the,O
"building,",O
and,O
53,O
associated,O
parking,O
spaces,O
for,O
tractor,O
trailers,O
and,O
box,O
trucks,O
around,O
the,O
building.,O
Lansing,O
noted,O
that,O
stormwater,O
would,O
be,O
managed,O
"on-site,",O
and,O
that,O
the,O
building,O
would,O
be,O
serviced,O
by,O
public,O
water,O
and,O
sewer.,O
Lansing,O
also,O
noted,O
comments,O
received,O
from,O
Planning,O
and,O
Engineering,O
relating,O
to,O
the,O
architectural,O
drawings,O
not,O
matching,O
on,O
plans,O
and,O
stated,O
that,O
they,O
would,O
update,O
them,O
to,O
"match,",O
and,O
about,O
the,O
applicant,O
needing,O
to,O
receive,O
a,O
“Will,O
Serve”,O
letter,O
from,O
the,O
Water,O
and,O
Sewer,O
"departments,",O
stating,O
that,O
he,O
would,O
make,O
sure,O
those,O
letters,O
were,O
received.,O
Lansing,O
also,O
spoke,O
about,O
the,O
concern,O
from,O
the,O
Town,O
about,O
the,O
berm,O
along,O
Stonebreak,O
"road,",O
stating,O
that,O
the,O
applicant,O
would,O
not,O
be,O
disturbing,O
the,O
berm,O
and,O
would,O
leave,O
as,O
much,O
vegetation,O
on,O
the,O
site,O
as,O
"possible,",O
supplementing,O
cutting,O
with,O
plantings,O
elsewhere,O
on-site.,O
Huizinga,O
spoke,O
for,O
the,O
Planning,O
Department.,O
Huizinga,O
described,O
the,O
site,O
to,O
the,O
Planning,O
"Board,",O
noting,O
that,O
the,O
project,O
was,O
an,O
approved,O
use,O
for,O
the,O
site,O
and,O
that,O
she,O
felt,O
a,O
SEQRA,O
determination,O
could,O
be,O
reached,O
at,O
the,O
meeting.,O
Huizinga,O
noted,O
that,O
the,O
applicant,O
needed,O
to,O
correct,O
the,O
inconsistencies,O
with,O
the,O
architecture,O
of,O
the,O
building,O
on,O
plans,O
and,O
needed,O
submit,O
final,O
renderings,O
for,O
the,O
design,O
prior,O
to,O
project,O
approval,O
and,O
before,O
the,O
final,O
plans,O
were,O
submitted,O
for,O
building,O
permits.,O
Huizinga,O
also,O
noted,O
that,O
she,O
wanted,O
the,O
number,O
of,O
proposed,O
parking,O
spaces,O
to,O
match,O
up,O
on,O
the,O
cover,O
sheet,O
and,O
on,O
the,O
"plans,",O
and,O
that,O
she,O
wanted,O
a,O
landscaping,O
and,O
a,O
lighting,O
plan,O
submitted,O
by,O
the,O
applicant.,O
Huizinga,O
closed,O
with,O
stating,O
that,O
she,O
recommended,O
conditional,O
approval,O
based,O
on,O
her,O
comments,O
and,O
Engineering,O
comments,O
if,O
the,O
Board,O
were,O
to,O
grant,O
final,O
project,O
approval,O
at,O
the,O
meeting.,O
Hull,O
noted,O
comments,O
from,O
the,O
2.23.,O
2023,O
LaBella,O
comment,O
letter,O
on,O
file,O
with,O
the,O
Planning,O
Department.,O
BOARD,O
DISCUSSION,O
Loewenstein,O
noted,O
her,O
concern,O
about,O
multiple,O
pieces,O
missing,O
from,O
the,O
"plans,",O
and,O
wanted,O
the,O
applicant,O
to,O
satisfy,O
all,O
requirements,O
before,O
a,O
decision,O
was,O
rendered,O
for,O
the,O
project.,O
Grand,O
eau,O
asked,O
Lansing,O
if,O
an,O
apparatus,O
access,O
p,O
lan,O
had,O
bee,O
n,O
submitted.,O
Lansing,O
stat,O
ed,O
that,O
a,O
plan,O
was,O
submitted.,O
Lansing,O
also,O
not,O
ed,O
that,O
landsc,O
aping,O
would,O
be,O
a,O
basic,O
pla,O
n,O
give,O
n,O
that,O
the,O
project,O
was,O
industrial,O
in,O
natur,O
"e,",O
as,O
oppos,O
ed,O
to,O
a,O
residential,O
project.,O
Lansin,O
g,O
also,O
stat,O
ed,O
that,O
lighting,O
wo,O
uld,O
be,O
desig,O
ned,O
to,O
be,O
as,O
limit,O
ed,O
as,O
possible,O
wit,O
hin,O
the,O
requirements,O
to,O
ensure,O
there,O
wo,O
uld,O
not,O
be,O
spillage,O
ont,O
o,O
neighboring,O
properties.,O
Borm,O
ann,O
ask,O
ed,O
what,O
wou,O
ld,O
be,O
stor,O
ed,O
in,O
the,O
"building,",O
and,O
if,O
they,O
wo,O
uld,O
be,O
combustibles.,O
Arnoff,O
noted,O
that,O
the,O
majority,O
of,O
stor,O
ed,O
materials,O
w,O
ould,O
be,O
furniture,O
and,O
retail,O
goods.,O
Arn,O
off,O
also,O
not,O
ed,O
that,O
the,O
building,O
would,O
be,O
heavily,O
sprinkled.,O
Mazz,O
a,O
ask,O
ed,O
Lansing,O
what,O
the,O
widt,O
h,O
of,O
the,O
road,O
around,O
the,O
building,O
wo,O
uld,O
be.,O
Lansing,O
not,O
ed,O
that,O
the,O
minimum,O
widt,O
h,O
of,O
the,O
building,O
wo,O
uld,O
meet,O
fire,O
code,O
-26,O
feet).,O
Havens,O
ask,O
ed,O
Lansing,O
if,O
they,O
look,O
ed,O
into,O
how,O
muc,O
h,O
more,O
water,O
w,O
ould,O
be,O
ne,O
eded,O
to,O
suppress,O
fires.,O
Lansing,O
not,O
ed,O
that,O
his,O
fir,O
e,O
suppress,O
ion,O
engineers,O
look,O
ed,O
into,O
this,O
and,O
the,O
water,O
supply,O
available,O
w,O
ould,O
be,O
sufficient.,O
Smit,O
h,O
not,O
ed,O
that,O
plans,O
seem,O
ed,O
to,O
only,O
allow,O
for,O
ladder,O
fire,O
truck,O
access,O
on,O
one,O
side,O
of,O
the,O
building.,O
Lansing,O
not,O
ed,O
that,O
the,O
desig,O
n,O
met,O
fire,O
code,O
and,O
that,O
there,O
was,O
enoug,O
h,O
room,O
on,O
multiple,O
sid,O
es,O
of,O
the,O
building,O
for,O
a,O
ladder,O
truck,O
t,O
o,O
provide,O
fire,O
suppression.,O
Hull,O
not,O
ed,O
for,O
Grandeau,O
that,O
the,O
building,O
m,O
et,O
fire,O
code,O
access.,O
Loewenstei,O
n,O
ask,O
ed,O
Hull,O
to,O
confirm,O
if,O
water,O
and,O
wastewater,O
reports,O
had,O
bee,O
n,O
provided,O
y,O
et,O
or,O
not.,O
Hull,O
stat,O
ed,O
that,O
they,O
had,O
not,O
bee,O
n,O
provid,O
ed,O
and,O
that,O
he,O
felt,O
it,O
wo,O
uld,O
be,O
better,O
for,O
them,O
to,O
be,O
provid,O
ed,O
sooner,O
rather,O
than,O
later,O
to,O
ensure,O
that,O
no,O
issues,O
wo,O
uld,O
arise,O
wit,O
h,O
water,O
or,O
sewer,O
concerns,O
in,O
the,O
future,O
Resolution,O
#2023,O
–,O
4,O
SEQRA,O
MOTION,O
by,O
Je,O
an,O
Loewenstein,O
SECONDED,O
by,O
Stephen,O
Grandeau,O
to,O
resolve,O
that,O
the,O
Malt,O
a,O
Planning,O
Board,O
on,O
the,O
28th,O
day,O
of,O
"February,",O
2023,O
determines,O
that,O
Project,O
"#22-25,",O
Ar,O
noff,O
Glob,O
al,O
Logistics,O
Phase,O
"#6,",O
Site,O
Pl,O
an,O
"Amendment,",O
is,O
consist,O
ent,O
with,O
the,O
Supplemental,O
Tow,O
n,O
Wide,O
GEIS,O
and,O
Statement,O
of,O
Findings,O
and,O
therefore,O
no,O
further,O
SEQRA,O
review,O
is,O
required.,O
VOTE:,B-VOTE
Stephen,B-VOTE
Grandeau,I-VOTE
–,I-VOTE
YES,I-VOTE
Ronald,B-VOTE
Bormann,I-VOTE
–,I-VOTE
YES,I-VOTE
Frank,B-VOTE
Mazza,I-VOTE
–,I-VOTE
YES,I-VOTE
Dwight,B-VOTE
Havens,I-VOTE
–,I-VOTE
YES,I-VOTE
William,B-VOTE
Smith,I-VOTE
–,I-VOTE
YES,I-VOTE
Leejun,B-VOTE
Taylor,I-VOTE
–,I-VOTE
YES,I-VOTE
Jean,B-VOTE
Loewenstein,I-VOTE
-,I-VOTE
YES,I-VOTE
Motion,B-VOTE
CARRIED,I-VOTE
7-0,I-VOTE
Once,O
a,O
SEQRA,O
Resolution,O
had,O
been,O
"decided,",O
Loewenstein,O
asked,O
if,O
anyone,O
on,O
the,O
Board,O
wished,O
to,O
make,O
a,O
recommendation,O
for,O
project,O
"approval,",O
and,O
noted,O
that,O
she,O
felt,O
the,O
project,O
was,O
not,O
ready,O
for,O
approval,O
