Text,Label
al,O
to,O
fire,O
apparatus,O
access.,O
Lansing,O
not,O
ed,O
that,O
the,O
entrance,O
wo,O
uld,O
be,O
a,O
full,O
access,O
entrance,O
and,O
was,O
far,O
away,O
from,O
the,O
rais,O
ed,O
median,O
at,O
the,O
roundabout.,O
Mazz,O
a,O
also,O
ask,O
ed,O
Lansing,O
for,O
access,O
to,O
the,O
site,O
prior,O
t,O
o,O
the,O
demolit,O
ion,O
of,O
the,O
existing,O
structur,O
es,O
for,O
fire,O
department,O
training.,O
Lansing,O
agreed,O
to,O
this.,O
Havens,O
ask,O
ed,O
Lansing,O
how,O
long,O
the,O
building,O
was,O
because,O
he,O
was,O
concern,O
ed,O
about,O
fire,O
fighter,O
access.,O
Lansing,O
stat,O
ed,O
that,O
he,O
would,O
look,O
into,O
that,O
since,O
the,O
f,O
inal,O
desig,O
n,O
for,O
the,O
building,O
had,O
y,O
et,O
to,O
be,O
completed.,O
Lansing,O
also,O
stated,O
that,O
there,O
wo,O
uld,O
be,O
multiple,O
access,O
es,O
to,O
the,O
building.,O
Havens,O
not,O
ed,O
that,O
upper,O
level,O
access,O
wo,O
uld,O
need,O
to,O
be,O
consider,O
ed,O
and,O
that,O
the,O
location,O
of,O
the,O
fire,O
hydrant,O
s,O
hould,O
be,O
locat,O
ed,O
at,O
the,O
entrance,O
near,O
Route,O
9,O
for,O
ease,O
of,O
access.,O
Mazz,O
a,O
add,O
ed,O
that,O
he,O
wanted,O
to,O
know,O
where,O
the,O
water,O
came,O
from,O
to,O
supply,O
the,O
site,O
for,O
fire,O
suppression.,O
Havens,O
stat,O
ed,O
that,O
the,O
water,O
came,O
across,O
Route,O
9,O
from,O
the,O
East,O
side,O
of,O
the,O
road,O
to,O
access,O
the,O
site.,O
Lansing,O
stat,O
ed,O
he,O
would,O
m,O
ention,O
this,O
to,O
the,O
applicant.,O
Havens,O
also,O
ask,O
ed,O
about,O
water,O
flow,O
for,O
the,O
site.,O
Lansing,O
stat,O
ed,O
that,O
he,O
would,O
confirm,O
the,O
numbers,O
but,O
felt,O
they,O
exceed,O
ed,O
all,O
requirements.,O
Viola,O
not,O
ed,O
to,O
Lansing,O
that,O
all,O
outdoor,O
ameniti,O
es,O
would,O
be,O
requir,O
ed,O
to,O
not,O
interfere,O
wit,O
h,O
fire,O
access.,O
Lansin,O
g,O
acknowledged,O
Viola’s,O
comments,O
and,O
agreed.,O
"23-01A,",O
2272,O
US-9,O
Senior,O
"Apartments,",O
Sp,O
ecial,O
Use,O
Permit,O
Public,O
Hearing,O
Viola,O
opened,O
the,O
Public,O
Hearing,O
at,O
7:00,O
PM.,O
Maya,O
"McDonough,",O
the,O
owner,O
of,O
the,O
property,O
commented,O
that,O
the,O
property,O
was,O
very,O
close,O
to,O
the,O
Zim,O
Smith,O
Trail.,O
McDonough,O
felt,O
that,O
the,O
close,O
proximity,O
of,O
the,O
property,O
to,O
the,O
Trail,O
was,O
an,O
additional,O
benefit,O
that,O
the,O
project,O
offered,O
to,O
the,O
community.,O
The,O
Public,O
Hearing,O
remained,O
open,O
until,O
a,O
later,O
date.,O
South,O
Shore,O
Marina,O
PDD,O
Lead,O
Agency,O
Designation,O
Discussion,O
Leah,O
"Everhart,",O
Legal,O
Counsel,O
for,O
the,O
Town,O
of,O
Malta,O
Planning,O
Board,O
addressed,O
the,O
Board,O
to,O
discuss,O
designating,O
the,O
Malta,O
Town,O
Board,O
as,O
the,O
Lead,O
Agency,O
for,O
the,O
South,O
Shore,O
Marina,O
(SSM),O
Planned,O
Development,O
District,O
(PDD),O
project.,O
Everhart,O
explained,O
to,O
the,O
Planning,O
Board,O
that,O
the,O
Town,O
Board,O
was,O
considering,O
a,O
Legislative,O
Enactment,O
regarding,O
the,O
South,O
Shore,O
Marina,O
project,O
to,O
become,O
the,O
Lead,O
Agency,O
for,O
the,O
project.,O
Everhart,O
also,O
explained,O
that,O
if,O
the,O
Town,O
Board,O
became,O
the,O
Lead,O
Agency,O
for,O
the,O
"project,",O
they,O
would,O
be,O
who,O
would,O
be,O
conducting,O
Environmental,O
Review,O
pertaining,O
to,O
the,O
project.,O
This,O
review,O
would,O
occur,O
prior,O
to,O
approving,O
funds,O
for,O
or,O
undertakes,O
the,O
project.,O
Everhart,O
also,O
noted,O
that,O
if,O
the,O
Town,O
Board,O
became,O
Lead,O
Agency,O
for,O
the,O
SSM,O
"project,",O
they,O
would,O
need,O
to,O
coordinate,O
with,O
the,O
Planning,O
Board,O
as,O
an,O
involved,O
agency.,O
Everhart,O
explained,O
that,O
the,O
Town,O
Board,O
would,O
be,O
asking,O
the,O
Planning,O
Board,O
if,O
they,O
would,O
be,O
willing,O
to,O
allow,O
the,O
Town,O
Board,O
to,O
take,O
on,O
the,O
responsibility,O
of,O
conducting,O
the,O
SEQRA,O
review,O
for,O
the,O
SSM,O
project.,O
Everhart,O
also,O
explained,O
that,O
due,O
to,O
the,O
timing,O
of,O
the,O
project,O
review,O
"process,",O
she,O
recommended,O
that,O
the,O
Planning,O
Board,O
adopt,O
a,O
motion,O
at,O
the,O
5.31.2023,O
Planning,O
Board,O
meeting,O
to,O
designate,O
the,O
Malta,O
Town,O
Board,O
as,O
the,O
Lead,O
Agency,O
for,O
the,O
SSM,O
project.,O
Everhart,O
opened,O
the,O
topic,O
for,O
discussion,O
and,O
asked,O
the,O
Planning,O
Board,O
if,O
they,O
had,O
any,O
questions,O
regarding,O
her,O
recommendation.,O
Loewenstein,O
asked,O
if,O
the,O
Town,O
Board,O
needed,O
to,O
make,O
the,O
request,O
to,O
become,O
the,O
Lead,O
Agency,O
for,O
the,O
project,O
in,O
writing.,O
Everhart,O
asked,O
Huizinga,O
if,O
a,O
resolution,O
had,O
been,O
made,O
by,O
the,O
Town,O
Board.,O
Huizinga,O
stated,O
that,O
she,O
wasn’t,O
sure,O
if,O
a,O
resolution,O
had,O
been,O
adopted,O
since,O
she,O
last,O
attend,O
ed,O
a,O
Workshop,O
for,O
the,O
SSM,O
project.,O
Huizinga,O
also,O
noted,O
that,O
at,O
the,O
last,O
workshop,O
the,O
Town,O
Board,O
discussed,O
asking,O
the,O
Planning,O
Board,O
if,O
it,O
had,O
deferred,O
the,O
Lead,O
Agency,O
designation,O
when,O
the,O
project,O
was,O
last,O
referred,O
from,O
the,O
Planning,O
Board,O
to,O
the,O
Town,O
Board.,O
Huizinga,O
stated,O
that,O
at,O
that,O
time,O
the,O
Lead,O
Agency,O
designation,O
had,O
not,O
been,O
deferred,O
to,O
the,O
Town,O
Board.,O
Everhart,O
noted,O
that,O
she,O
thought,O
the,O
Town,O
Board,O
had,O
adopted,O
a,O
motion,O
at,O
the,O
last,O
Town,O
Board,O
meeting.,O
Kordich,O
asked,O
Everhart,O
if,O
the,O
Planning,O
Board,O
had,O
given,O
the,O
project,O
a,O
negative,O
recommendation,O
and,O
sent,O
it,O
back,O
to,O
the,O
Town,O
Board,O
when,O
it,O
was,O
last,O
before,O
the,O
Planning,O
Board.,O
Everhart,O
confirmed,O
this.,O
Kordich,O
asked,O
Everhart,O
to,O
clarify,O
if,O
the,O
Town,O
Board,O
was,O
asking,O
the,O
Planning,O
Board,O
to,O
allow,O
them,O
to,O
make,O
the,O
SEQRA,O
review,O
for,O
the,O
project.,O
Everhart,O
informed,O
Kordich,O
that,O
the,O
Town,O
Board,O
was,O
not,O
doing,O
that,O
entirely.,O
Everhart,O
stated,O
for,O
Kordich,O
that,O
the,O
Agency,O
with,O
the,O
most,O
expertise,O
and,O
control,O
over,O
a,O
project,O
was,O
the,O
appropriate,O
Lead,O
Agency,O
for,O
the,O
project.,O
Everhart,O
also,O
noted,O
that,O
if,O
the,O
Planning,O
Board,O
wanted,O
to,O
challenge,O
the,O
request,O
of,O
the,O
Town,O
Board,O
to,O
become,O
the,O
Lead,O
Agency,O
for,O
the,O
SSM,O
"project,",O
there,O
was,O
a,O
formal,O
“challenge,O
procedure”,O
under,O
the,O
regulations,O
that,O
would,O
involve,O
the,O
Commissioner,O
of,O
the,O
NYS,O
Departm,O
ent,O
of,O
Environmental,O
Conservation.,O
Everhart,O
noted,O
that,O
the,O
outcome,O
of,O
the,O
“challenge,O
procedure”,O
would,O
award,O
the,O
ability,O
to,O
complete,O
the,O
SEQRA,O
r,O
eview,O
to,O
the,O
party,O
that,O
won,O
the,O
“challenge,O
procedure”.,O
Huizinga,O
noted,O
that,O
this,O
would,O
involve,O
the,O
Planning,O
Board,O
going,O
through,O
the,O
Long,O
Form,O
Environmental,O
Assessment,O
Form,O
(Long,O
Form,O
EAF),O
and,O
anythin,O
g,O
associat,O
ed,O
with,O
the,O
process,O
for,O
the,O
project.,O
Kordic,O
h,O
ask,O
ed,O
if,O
designating,O
the,O
Tow,O
n,O
Board,O
as,O
the,O
L,O
ead,O
Agency,O
for,O
the,O
project,O
wo,O
uld,O
involve,O
giving,O
up,O
any,O
of,O
the,O
Planning,O
Board’s,O
rights,O
involv,O
ed,O
with,O
the,O
project.,O
Huizinga,O
stated,O
for,O
Kordic,O
h,O
that,O
designating,O
the,O
Tow,O
n,O
Board,O
as,O
the,O
L,O
ead,O
Agency,O
would,O
not,O
give,O
up,O
any,O
of,O
the,O
Planning,O
Board’s,O
rights,O
associat,O
ed,O
with,O
the,O
SSM,O
"project,",O
but,O
wo,O
uld,O
facilitate,O
allowing,O
the,O
To,O
wn,O
Board,O
to,O
conduct,O
the,O
SEQRA,O
review,O
process,O
themselves.,O
Everhart,O
not,O
ed,O
that,O
the,O
designation,O
of,O
the,O
L,O
ead,O
Agency,O
was,O
a,O
procedur,O
al,O
step,O
in,O
the,O
SEQRA,O
process,O
that,O
is,O
not,O
usually,O
seen,O
by,O
the,O
Malt,O
a,O
Planning,O
Board,O
because,O
Malt,O
a,O
has,O
a,O
Generic,O
Environmental,O
Impact,O
Statement,O
"(GEIS),",O
allowing,O
the,O
Planning,O
Board,O
to,O
for,O
go,O
coordinating,O
wit,O
h,O
every,O
agency,O
involv,O
ed,O
in,O
the,O
SEQRA,O
process,O
like,O
other,O
communities,O
that,O
do,O
not,O
have,O
a,O
GEIS,O
agreement.,O
Everhart,O
reiterat,O
ed,O
that,O
the,O
Tow,O
n,O
Board,O
was,O
seeking,O
Lead,O
Agency,O
status,O
for,O
the,O
SSM,O
project,O
and,O
that,O
the,O
Planning,O
Board,O
was,O
in,O
the,O
position,O
to,O
either,O
agree,O
or,O
disagree,O
to,O
the,O
Tow,O
n,O
Board,O
becoming,O
the,O
L,O
ead,O
Agency.,O
This,O
statement,O
was,O
follow,O
ed,O
by,O
Everhart,O
recommending,O
that,O
the,O
Planning,O
Board,O
allow,O
the,O
Malt,O
a,O
Tow,O
n,O
Board,O
to,O
become,O
the,O
L,O
ead,O
Agency,O
for,O
the,O
SS,O
M,O
project,O
because,O
it,O
didn’t,O
make,O
sense,O
to,O
disagree,O
wit,O
h,O
the,O
Tow,O
n,O
Board’s,O
request.,O
Kordic,O
h,O
not,O
ed,O
that,O
it,O
did,O
make,O
sense,O
to,O
disagree,O
wit,O
h,O
the,O
request,O
so,O
that,O
the,O
Plannin,O
g,O
Board,O
c,O
ould,O
not,O
be,O
blamed,O
if,O
there,O
was,O
pub,O
lic,O
unrest,O
from,O
the,O
Tow,O
n,O
Board,O
making,O
the,O
decisions,O
regarding,O
SEQRA,O
and,O
moving,O
forward,O
wit,O
h,O
the,O
project.,O
Everhart,O
not,O
ed,O
that,O
the,O
review,O
effort,O
for,O
the,O
underlying,O
action,O
s,O
hould,O
be,O
kept,O
separate,O
conceptually,O
from,O
SEQRA,O
review.,O
Everhart,O
stat,O
ed,O
that,O
the,O
SEQRA,O
review,O
for,O
t,O
he,O
project,O
need,O
ed,O
to,O
be,O
complet,O
ed,O
despite,O
opinions,O
bas,O
ed,O
on,O
the,O
project.,O
Everhart,O
add,O
ed,O
that,O
in,O
an,O
unbias,O
ed,O
way,O
the,O
entity,O
that,O
is,O
completing,O
that,O
review,O
should,O
be,O
the,O
entity,O
that,O
has,O
the,O
most,O
involvement,O
in,O
the,O
project.,O
Kordic,O
h,O
not,O
ed,O
that,O
this,O
was,O
the,O
reason,O
for,O
his,O
comments.,O
Everhart,O
not,O
ed,O
that,O
she,O
recomm,O
ended,O
the,O
Planning,O
Board,O
adopting,O
a,O
resolution,O
at,O
the,O
5.31.2023,O
Planning,O
Board,O
meeting,O
give,O
n,O
the,O
timing,O
of,O
where,O
in,O
the,O
process,O
that,O
the,O
To,O
wn,O
Board,O
was,O
at,O
wit,O
h,O
the,O
project,O
at,O
that,O
point.,O
Viola,O
ask,O
ed,O
Everhart,O
if,O
the,O
project,O
wo,O
uld,O
come,O
back,O
t,O
o,O
the,O
Planning,O
Board,O
after,O
Tow,O
n,O
Board,O
review.,O
Everhart,O
not,O
ed,O
that,O
the,O
project,O
wo,O
uld,O
come,O
back,O
to,O
the,O
Planning,O
Board,O
and,O
that,O
the,O
decision,O
bas,O
ed,O
on,O
designating,O
a,O
Lead,O
Agency,O
