Text,Label
lane,O
between,O
the,O
proposed,O
building,O
and,O
the,O
street.,O
Freitag,O
stated,O
t,O
hat,O
he,O
was,O
before,O
the,O
Board,O
for,O
preliminary,O
feedback,O
before,O
he,O
returns,O
for,O
a,O
SUP,O
and,O
subdivision,O
determination,O
and,O
for,O
feedback,O
to,O
take,O
to,O
the,O
Zoning,O
Board,O
of,O
Appeals,O
for,O
the,O
requested,O
variances.,O
Freitag,O
also,O
detailed,O
the,O
design,O
of,O
the,O
proposed,O
building,O
an,O
d,O
how,O
it,O
improved,O
upon,O
the,O
stock,O
style,O
for,O
the,O
chain,O
with,O
a,O
two-tone,O
brick,O
façade,O
",",O
a,O
stone,O
water,O
table,O
design,O
",",O
tall,O
"windows,",O
and,O
a,O
parapet,O
with,O
crown,O
molding.,O
Huizinga,O
spoke,O
for,O
the,O
Planning,O
Department,O
.,O
Huizinga,O
stated,O
that,O
the,O
proposed,O
restaurant,O
use,O
was,O
allowed,O
in,O
the,O
Downtown,O
Mixed,O
"-Use,",O
FBC,O
DX,O
-3,O
zone,O
.,O
Huizinga,O
added,O
that,O
the,O
drive,O
"-thru,",O
"however,",O
would,O
need,O
a,O
Special,O
Use,O
Permit,O
(SUP).,O
Huizinga,O
also,O
added,O
that,O
FBC,O
Project,O
Plan,O
applications,O
are,O
approved,O
"administratively,",O
but,O
that,O
the,O
Planning,O
Board,O
has,O
purview,O
over,O
the,O
Subdivision,O
(SD),O
and,O
SUP,O
aspects,O
of,O
the,O
project.,O
Huizinga,O
stated,O
for,O
the,O
Board,O
that,O
the,O
proposed,O
SD,O
plat,O
would,O
need,O
to,O
be,O
modified,O
due,O
to,O
a,O
mistake,O
made,O
by,O
the,O
applicant’s,O
surveyor.,O
Huizi,O
nga,O
noted,O
that,O
the,O
survey,O
was,O
not,O
an,O
accurate,O
description,O
of,O
the,O
entire,O
property,O
that,O
included,O
the,O
portion,O
of,O
the,O
lot,O
land,O
hooked,O
on,O
the,O
opposite,O
side,O
of,O
Kendall,O
Way,O
where,O
the,O
Berkshire,O
Bank,O
is,O
located.,O
Huizinga,O
also,O
noted,O
